"Abu-Hayyan_1" "al-Baghawi_1" "al-Baydawi_1" "al-Khazin_1" "al-Mawardi_1" "al-Nasafi_1" "al-Qurtubi_1" "al-Razi_1" "al-Suyuti_1" "al-Tabari_1" "al-Zamakhshari_1" "Fairuzabadi_1" "Ibn-Abd-al-Salam_1" "Ibn-al-Jawzi_1" "Ibn-Arafa_1" "Ibn-Atiay_1" "Ibn-Kathir_1" "Samarqandi_1"
"البنات" 0.004 0.00266666666666667 0.00266666666666667 0.00666666666666667 0 0.00533333333333333 0.004 0.004 0.00533333333333333 0.00533333333333333 0.004 0.00133333333333333 0.004 0 0 0.00533333333333333 0.00133333333333333 0.00266666666666667
"الزقوم" 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.004 0.00133333333333333 0.00533333333333333 0 0.00133333333333333 0.00533333333333333 0.0133333333333333 0.00266666666666667 0 0 0.00533333333333333 0.004 0.00266666666666667
"العظيمة" 0.00666666666666667 0.00133333333333333 0 0.0133333333333333 0 0.00533333333333333 0.00266666666666667 0.0146666666666667 0 0 0.00266666666666667 0.00133333333333333 0 0 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00133333333333333
"الغنم" 0.00266666666666667 0.004 0 0.00266666666666667 0.00133333333333333 0.004 0.004 0 0 0.00133333333333333 0.00533333333333333 0.00266666666666667 0.012 0.004 0.00133333333333333 0.004 0.00266666666666667 0.00666666666666667
"القبيح" 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00666666666666667 0.008 0.00133333333333333 0.00933333333333333 0.00133333333333333 0.00133333333333333 0.0106666666666667 0.00133333333333333 0.004 0.00266666666666667 0.00266666666666667 0 0 0.00133333333333333
"الكبر" 0.00266666666666667 0.00533333333333333 0 0.012 0.00133333333333333 0.004 0 0.004 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.004 0.00666666666666667 0 0.00133333333333333 0.004 0.00133333333333333 0.00666666666666667
"المبالغة" 0.0106666666666667 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.00133333333333333 0 0.0106666666666667 0 0 0.00533333333333333 0 0 0.00133333333333333 0.0106666666666667 0.00533333333333333 0 0.00266666666666667
"المبين" 0.00533333333333333 0 0.00133333333333333 0.00666666666666667 0.004 0.00666666666666667 0.00133333333333333 0.00666666666666667 0 0.00133333333333333 0.008 0.00533333333333333 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0 0.00666666666666667
"المحذوف" 0.0186666666666667 0 0.0106666666666667 0.00266666666666667 0 0.00933333333333333 0.00266666666666667 0 0 0 0.004 0 0 0.00533333333333333 0.00133333333333333 0.004 0 0
"النخعي" 0.0133333333333333 0.00933333333333333 0 0.00666666666666667 0.004 0.00266666666666667 0 0 0 0 0 0 0 0.00133333333333333 0 0.0146666666666667 0.004 0.00266666666666667
"الواحدة" 0.004 0.00133333333333333 0.00266666666666667 0.004 0 0.00133333333333333 0.00533333333333333 0.008 0.00133333333333333 0.00266666666666667 0.00933333333333333 0.00266666666666667 0 0.004 0.00933333333333333 0.00266666666666667 0 0
"بألف" 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00133333333333333 0 0 0 0.00266666666666667 0.00533333333333333 0.004 0 0.00133333333333333 0 0.0253333333333333 0 0.00666666666666667 0.00266666666666667 0.00266666666666667
"باطلاً" 0.00266666666666667 0.004 0.00666666666666667 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0.0133333333333333 0.00533333333333333 0.00133333333333333 0.004 0.00533333333333333 0.00266666666666667 0 0 0 0.00133333333333333 0.00666666666666667
"بالوحي" 0.004 0.00266666666666667 0.00933333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00533333333333333 0 0 0.00666666666666667 0.00266666666666667 0.004 0.00133333333333333 0.004 0.00133333333333333 0.00133333333333333 0.00933333333333333
"بتشديد" 0.00933333333333333 0.00933333333333333 0.00133333333333333 0 0 0 0.00266666666666667 0.00266666666666667 0.008 0.00133333333333333 0.004 0 0 0.008 0 0.00666666666666667 0 0.00533333333333333
"بعينه" 0.00666666666666667 0.004 0.00266666666666667 0.00666666666666667 0 0.004 0.00133333333333333 0.00666666666666667 0 0 0.004 0 0.00266666666666667 0.00133333333333333 0.008 0.00666666666666667 0.00133333333333333 0.00266666666666667
"بَيْنَهُمَا" 0 0.00133333333333333 0.0106666666666667 0 0.00133333333333333 0.00133333333333333 0 0.00533333333333333 0.00933333333333333 0.00133333333333333 0 0.0173333333333333 0 0 0.00133333333333333 0 0.00266666666666667 0.00666666666666667
"تعظيم" 0.00533333333333333 0 0.004 0.00266666666666667 0 0.00533333333333333 0.00266666666666667 0.0106666666666667 0.004 0.00133333333333333 0.00666666666666667 0 0.00133333333333333 0.00666666666666667 0 0.00533333333333333 0.00133333333333333 0.00133333333333333
"تعليل" 0.00533333333333333 0 0.024 0.00133333333333333 0 0.00933333333333333 0.00133333333333333 0 0 0 0.008 0 0 0 0.00933333333333333 0 0 0
"توبة" 0.00266666666666667 0.0106666666666667 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.004 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.004 0.00133333333333333 0.00133333333333333 0.008 0.00533333333333333 0 0.00133333333333333 0.00533333333333333 0.00133333333333333
"جارية" 0.00266666666666667 0.0106666666666667 0 0.008 0.004 0.00533333333333333 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.004 0.004 0 0.00133333333333333 0.008 0.00266666666666667
"خَالِدِينَ" 0 0.00266666666666667 0 0 0.00133333333333333 0 0.004 0 0.00266666666666667 0 0 0.028 0.00533333333333333 0 0.00933333333333333 0 0.00133333333333333 0.004
"درجات" 0.00666666666666667 0.008 0.004 0.00133333333333333 0.004 0.00533333333333333 0.004 0.004 0.00133333333333333 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00666666666666667 0.00533333333333333 0.00266666666666667 0
"ذاته" 0.00666666666666667 0 0.00933333333333333 0.00533333333333333 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.0106666666666667 0 0 0.00533333333333333 0 0 0 0.00933333333333333 0.00133333333333333 0 0
"ذراعاً" 0.00266666666666667 0.00666666666666667 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00533333333333333 0.00533333333333333 0.00133333333333333 0.00133333333333333 0 0.004 0.00133333333333333 0.00666666666666667 0.008 0 0.00133333333333333 0.00133333333333333 0.00666666666666667
"ذريته" 0.00133333333333333 0 0.004 0.0106666666666667 0.004 0.00533333333333333 0.00133333333333333 0.004 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333 0 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.00933333333333333
"ذكرها" 0.00933333333333333 0.00133333333333333 0.00133333333333333 0.004 0.004 0.00133333333333333 0.00666666666666667 0.008 0 0.00133333333333333 0.00666666666666667 0 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.00266666666666667 0.00666666666666667
"ذكروا" 0.012 0.00133333333333333 0 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.0186666666666667 0.00133333333333333 0.00133333333333333 0 0 0.004 0.00133333333333333 0.00933333333333333 0 0.00266666666666667 0
"ذِي" 0 0.00133333333333333 0.008 0 0.004 0 0.00933333333333333 0 0.00533333333333333 0.008 0.00533333333333333 0.004 0.00266666666666667 0 0.00533333333333333 0 0.00133333333333333 0.004
"رَبِّكُمْ" 0 0.004 0.00266666666666667 0 0 0.00133333333333333 0 0 0.00933333333333333 0.00533333333333333 0.00266666666666667 0.004 0.00533333333333333 0 0.02 0.00133333333333333 0 0.00266666666666667
"شديدة" 0 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.0106666666666667 0.00133333333333333 0.00133333333333333 0.0106666666666667 0.00266666666666667 0.004 0.004 0.004 0.004 0 0.00133333333333333 0.00266666666666667 0.00533333333333333
"ضربه" 0 0.004 0 0.00533333333333333 0.012 0 0.00266666666666667 0 0.00133333333333333 0.004 0 0.00133333333333333 0.0106666666666667 0.004 0.00133333333333333 0 0.00533333333333333 0.00666666666666667
"ظاهرة" 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.00666666666666667 0 0.00533333333333333 0.00133333333333333 0.0106666666666667 0.004 0 0.00133333333333333 0.00133333333333333 0.004 0.00666666666666667 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00266666666666667
"عسى" 0.0106666666666667 0.00266666666666667 0.008 0.00933333333333333 0.00133333333333333 0.008 0 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0 0.00133333333333333 0.004 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00133333333333333
"عموم" 0.00533333333333333 0 0 0.00266666666666667 0.00266666666666667 0 0.00266666666666667 0.00533333333333333 0 0 0 0 0 0 0.02 0.02 0 0
"غلب" 0.004 0.00133333333333333 0.00666666666666667 0.00133333333333333 0 0.012 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.004 0.00266666666666667 0.00266666666666667 0 0.00666666666666667 0.004 0.00133333333333333
"فأنا" 0.00533333333333333 0.00533333333333333 0.00133333333333333 0.004 0.00266666666666667 0.00266666666666667 0.004 0.00266666666666667 0.00133333333333333 0.004 0.0106666666666667 0 0.00266666666666667 0.008 0 0.00266666666666667 0.00133333333333333 0
"فيكم" 0.00133333333333333 0.0106666666666667 0.004 0.004 0 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00533333333333333 0 0.00666666666666667 0 0.00133333333333333 0.00666666666666667 0.00266666666666667
"قائل" 0.004 0.00266666666666667 0 0.00266666666666667 0.004 0.00133333333333333 0.00133333333333333 0.00666666666666667 0 0.0133333333333333 0.00533333333333333 0 0.00266666666666667 0.00266666666666667 0.00666666666666667 0.00266666666666667 0.00266666666666667 0
"قَوْلاً" 0 0.00266666666666667 0.00533333333333333 0 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.008 0.00666666666666667 0 0.00266666666666667 0.0106666666666667 0.004 0 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00666666666666667
"كتابهم" 0 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.004 0.00266666666666667 0 0.00533333333333333 0.004 0 0 0.016 0.008 0.00133333333333333 0.00666666666666667 0 0.00133333333333333 0.004
"نعمه" 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00933333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.004 0.00666666666666667 0.00666666666666667 0 0.00933333333333333 0 0 0.00266666666666667 0.00533333333333333 0.00133333333333333
"نفر" 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.004 0.00133333333333333 0.00533333333333333 0.00533333333333333 0 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.00933333333333333 0 0 0 0 0.004 0.008
"نقص" 0.004 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.004 0.004 0.004 0.00133333333333333 0.00533333333333333 0.004 0.00266666666666667 0 0.008 0 0.008 0.00266666666666667 0.00133333333333333 0.00133333333333333
"وإبراهيم" 0.004 0.00266666666666667 0.00666666666666667 0.00266666666666667 0.004 0.00133333333333333 0.004 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.004 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00666666666666667 0.00666666666666667 0.00133333333333333
"والتاء" 0.00533333333333333 0.00266666666666667 0.004 0 0 0.004 0 0 0.0306666666666667 0 0.00266666666666667 0.00133333333333333 0 0.00266666666666667 0 0.00533333333333333 0 0
"والتشديد" 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.00266666666666667 0.0253333333333333 0.00133333333333333 0.00533333333333333 0 0 0 0.00133333333333333 0 0 0.00666666666666667
"والحكمة" 0 0.00133333333333333 0.012 0.004 0.00133333333333333 0.00666666666666667 0 0.008 0.004 0 0.00266666666666667 0.004 0.00133333333333333 0.00133333333333333 0.004 0.00266666666666667 0.004 0.00133333333333333
"والسادس" 0 0 0.00266666666666667 0 0.00533333333333333 0 0 0 0 0 0.00133333333333333 0 0 0.048 0.00133333333333333 0 0 0
"والكفر" 0.00133333333333333 0.00266666666666667 0.00133333333333333 0.00133333333333333 0 0.008 0.00266666666666667 0.008 0 0 0.00133333333333333 0.00133333333333333 0.0106666666666667 0.00133333333333333 0.0106666666666667 0.00266666666666667 0.00533333333333333 0
"والكلبي" 0.00666666666666667 0.0213333333333333 0 0.00266666666666667 0.0146666666666667 0 0.008 0.00266666666666667 0 0 0 0 0 0 0 0.00133333333333333 0 0.00133333333333333
"وبنحو" 0 0 0 0 0 0 0.00133333333333333 0 0 0.056 0 0 0 0 0 0.00133333333333333 0 0
"وشيبة" 0.0106666666666667 0 0.00133333333333333 0 0.00266666666666667 0 0.00533333333333333 0.00133333333333333 0 0.00133333333333333 0 0.00266666666666667 0.004 0.00133333333333333 0 0.0226666666666667 0.00133333333333333 0.004
"وطلحة" 0.0186666666666667 0 0 0.00133333333333333 0.00133333333333333 0.004 0.00133333333333333 0 0 0 0.00266666666666667 0.00133333333333333 0 0.004 0 0.0226666666666667 0 0.00133333333333333
"وَعْدَ" 0 0.004 0.00133333333333333 0 0.00133333333333333 0.00266666666666667 0.00666666666666667 0.00133333333333333 0.016 0 0.00133333333333333 0.00933333333333333 0.00266666666666667 0.00266666666666667 0.00266666666666667 0 0 0.00666666666666667
"وَعَلَىٰ" 0 0 0.00133333333333333 0 0.00133333333333333 0.004 0.00266666666666667 0.00133333333333333 0.0146666666666667 0 0 0.0106666666666667 0.00133333333333333 0 0.012 0 0.00266666666666667 0.00666666666666667
"وقراءة" 0.00133333333333333 0.00266666666666667 0.00266666666666667 0 0 0.00266666666666667 0.016 0 0 0 0.00266666666666667 0.00133333333333333 0 0.004 0.00133333333333333 0.00266666666666667 0 0.0213333333333333
"وقلة" 0.004 0 0.00933333333333333 0.00533333333333333 0.00266666666666667 0.012 0.00266666666666667 0.00266666666666667 0 0 0.004 0.00133333333333333 0.00266666666666667 0 0.00266666666666667 0.00666666666666667 0.00133333333333333 0.00133333333333333
"وليست" 0.008 0 0 0.00133333333333333 0.004 0.004 0.004 0 0 0.00133333333333333 0.004 0 0.004 0.00533333333333333 0.0106666666666667 0.0106666666666667 0 0.00133333333333333
"يشرب" 0.00133333333333333 0.00666666666666667 0 0.004 0.00266666666666667 0 0.00266666666666667 0.004 0.00266666666666667 0.00666666666666667 0.00266666666666667 0.00133333333333333 0.008 0.004 0.00133333333333333 0.004 0.00266666666666667 0.004
"يصلون" 0 0.004 0.004 0 0.00133333333333333 0.0106666666666667 0.004 0 0.00533333333333333 0.00266666666666667 0.00266666666666667 0.008 0.00266666666666667 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.004 0.004
"يطلق" 0.00533333333333333 0.00133333333333333 0.00266666666666667 0 0.004 0.00266666666666667 0.00133333333333333 0.004 0.00133333333333333 0 0.00533333333333333 0 0.00533333333333333 0.00133333333333333 0.02 0.00266666666666667 0 0.00133333333333333
"يكذب" 0.00133333333333333 0.00266666666666667 0.00266666666666667 0.00533333333333333 0.004 0 0.00266666666666667 0.004 0.00133333333333333 0.00133333333333333 0.004 0.008 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.004 0.00266666666666667 0.00533333333333333
"أرواح" 0.00266666666666667 0.00666666666666667 0 0.00266666666666667 0.00266666666666667 0.00533333333333333 0 0.00533333333333333 0.00133333333333333 0 0.004 0.008 0.00666666666666667 0.00266666666666667 0 0.00533333333333333 0.00133333333333333 0.00266666666666667
"أسود" 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.00666666666666667 0.00266666666666667 0 0.004 0.00133333333333333 0.004 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00133333333333333 0 0.00266666666666667 0.004 0.00266666666666667 0.00933333333333333
"أمور" 0.00266666666666667 0.00133333333333333 0.004 0 0.004 0.00533333333333333 0.00133333333333333 0.00533333333333333 0.004 0.00133333333333333 0.008 0 0.004 0 0.008 0.00666666666666667 0.00133333333333333 0
"أَنْفُسَهُمْ" 0 0 0.00133333333333333 0 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.0106666666666667 0.00133333333333333 0.00133333333333333 0.00933333333333333 0.00933333333333333 0 0.012 0.00133333333333333 0.00133333333333333 0.004
"إثم" 0 0.00266666666666667 0.00266666666666667 0.00533333333333333 0 0.008 0 0.00266666666666667 0.00533333333333333 0.004 0.00266666666666667 0.004 0.008 0 0.004 0.00266666666666667 0.00133333333333333 0.004
"إِنَّهَا" 0 0.00266666666666667 0.004 0 0.00133333333333333 0.00133333333333333 0 0 0.00666666666666667 0 0.00666666666666667 0.0213333333333333 0.00133333333333333 0 0.00266666666666667 0 0.004 0.00533333333333333
"الجسد" 0.00266666666666667 0.004 0 0.00933333333333333 0.00533333333333333 0.00266666666666667 0.004 0.00666666666666667 0.00133333333333333 0 0.00133333333333333 0.00666666666666667 0.00533333333333333 0.00133333333333333 0.00533333333333333 0 0.00133333333333333 0
"الحالة" 0.0106666666666667 0.00133333333333333 0.008 0.00266666666666667 0 0.00266666666666667 0.00266666666666667 0.0133333333333333 0.00533333333333333 0 0.00133333333333333 0 0.00266666666666667 0.00266666666666667 0.00266666666666667 0 0.00133333333333333 0
"الحفظة" 0.00266666666666667 0.008 0.00266666666666667 0.00533333333333333 0.008 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.004 0 0.00266666666666667 0.012 0 0.00266666666666667 0 0.00133333333333333 0 0.00133333333333333
"الزينة" 0.00533333333333333 0.00666666666666667 0.00533333333333333 0.00533333333333333 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.00266666666666667 0 0.00133333333333333 0.008 0.004 0 0.004 0 0.00266666666666667 0 0.00266666666666667
"السفر" 0.00133333333333333 0 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.008 0.008 0 0.004 0.00266666666666667 0.00266666666666667 0.004 0 0.00933333333333333 0.004 0.004 0
