identifier,مصر_الثورة_النظام_أى_هى_الدولة_الآن,الشرطة_الأمن_الثورة_التحرير_المتظاهرين_ميدان_مبارك,المجلس_مجلس_وزير_وزارة_أمس_الوزراء_المصرى,المحافظة_وفى_المحافظ_بالمحافظة_مدينة_جنيه_سيناء,مصر_هل_الآن_الناس_الله_ولكن_أحد,AY_العام_النيابة_الدولة_وزير_المستشار_مبارك,الفريق_النادى_الفنى_الكرة_الأول_الأهلى_المباراة,جنيه_مصر_الشركة_شركة_المالية_الشركات_ألف,يا_اللى_أنا_مش_ده_إيه_لى,المسلمين_مصر_الإسلامية_الأقباط_الله_الكنيسة_الإسلام,مدير_النيابة_اللواء_المتهم_الأمن_التحقيقات_القبض,الحزب_الانتخابات_الشعب_الوطنى_مجلس_الإخوان_المجلس,مصر_الأمريكية_المتحدة_العربية_إسرائيل_المصرية_الدول,القذافى_أمس_ليبيا_تونس_الرئيس_وفى_البلاد,الفيلم_فيلم_المصرى_وفى_مصر_العام_السينما
AY006688,8.42815002107038e-05,0.644837758112094,8.42815002107038e-05,8.42815002107038e-05,8.42815002107038e-05,0.134934681837337,8.42815002107038e-05,8.42815002107038e-05,8.42815002107038e-05,8.42815002107038e-05,0.21921618204804,8.42815002107038e-05,8.42815002107038e-05,8.42815002107038e-05,8.42815002107038e-05
AY006689,0.0847151720248167,0.440045121263395,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.473886068809927,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438
AY006690,8.53606487409304e-05,0.183610755441741,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,0.00862142552283397,0.345795988049509,0.461032863849765,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05
AY006691,0.00684050118523535,6.77277345072807e-05,0.105045716220792,0.145682356925161,6.77277345072807e-05,0.453843548933288,6.77277345072807e-05,0.284524212665086,0.00345411445987132,6.77277345072807e-05,6.77277345072807e-05,6.77277345072807e-05,6.77277345072807e-05,6.77277345072807e-05,6.77277345072807e-05
AY006692,0.189512017479971,0.0147123088128186,0.276911871813547,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.517261471230881,0.000145666423889294,0.000145666423889294,0.000145666423889294
AY006693,0.0820276497695853,0.245878136200717,0.225396825396825,0.0820276497695853,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.000102406554019457,0.0359447004608295,0.225396825396825,0.000102406554019457,0.102508960573477,0.000102406554019457,0.000102406554019457
AY006694,0.000288600288600289,0.418759018759019,0.000288600288600289,0.000288600288600289,0.0291486291486291,0.534199134199134,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.0147186147186147,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289
AY006695,0.216591704147926,3.33166749958354e-05,0.0683325004164584,3.33166749958354e-05,0.476461769115442,3.33166749958354e-05,0.0366816591704148,3.33166749958354e-05,0.109978344161253,3.33166749958354e-05,3.33166749958354e-05,3.33166749958354e-05,3.33166749958354e-05,3.33166749958354e-05,0.0916541729135432
AY006696,0.400279876854184,5.59753708368318e-05,5.59753708368318e-05,5.59753708368318e-05,0.333109431849986,0.18197593059054,5.59753708368318e-05,0.0784214945424013,5.59753708368318e-05,5.59753708368318e-05,5.59753708368318e-05,0.00565351245452001,5.59753708368318e-05,5.59753708368318e-05,5.59753708368318e-05
AY006697,0.0107848371596369,0.0962092899092365,0.202989855846236,0.000106780565936999,0.000106780565936999,0.000106780565936999,0.000106780565936999,0.283075280298986,0.0268019220501869,0.000106780565936999,0.000106780565936999,0.000106780565936999,0.144260544580886,0.000106780565936999,0.235024025627336
AY006698,0.104653371320038,0.000189933523266857,0.702943969610636,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.0666666666666667,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.123646723646724
AY006699,0.190555978674791,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.205788271134806,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.000152322924600152,0.472353389185072,0.12962680883473
AY006700,8.5726532361766e-05,8.5726532361766e-05,8.5726532361766e-05,0.235833690527218,0.411573081868838,8.5726532361766e-05,8.5726532361766e-05,8.5726532361766e-05,0.308701243034719,8.5726532361766e-05,0.0300900128589799,8.5726532361766e-05,8.5726532361766e-05,8.5726532361766e-05,0.0129447063866267
AY006701,0.0452340665538635,0.445685279187817,0.000112803158488438,0.000112803158488438,0.0621545403271292,0.146756909193457,0.000112803158488438,0.000112803158488438,0.287760857304005,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.0113931190073322
AY006702,0.000137646249139711,0.406194081211287,0.117136958017894,0.213489332415692,0.00701995870612526,0.000137646249139711,0.000137646249139711,0.000137646249139711,0.192842395044735,0.000137646249139711,0.000137646249139711,0.0620784583620096,0.000137646249139711,0.000137646249139711,0.000137646249139711
AY006703,8.25423029302517e-05,0.771853074700784,8.25423029302517e-05,0.00420965744944284,8.25423029302517e-05,0.0289723483285184,8.25423029302517e-05,8.25423029302517e-05,8.25423029302517e-05,8.25423029302517e-05,0.140404457284358,8.25423029302517e-05,0.0537350392075939,8.25423029302517e-05,8.25423029302517e-05
AY006704,0.0216099870856651,0.0302195436934998,0.723288850624193,8.6095566078347e-05,8.6095566078347e-05,8.6095566078347e-05,8.6095566078347e-05,0.0861816616444253,8.6095566078347e-05,8.6095566078347e-05,8.6095566078347e-05,0.0603529918209212,8.6095566078347e-05,0.0775721050365906,8.6095566078347e-05
AY006705,0.000100857286938981,0.000100857286938981,0.000100857286938981,0.363187090267272,0.00514372163388805,0.605244578920827,0.0253151790216843,0.000100857286938981,0.000100857286938981,0.000100857286938981,0.000100857286938981,0.000100857286938981,0.000100857286938981,0.000100857286938981,0.000100857286938981
AY006706,0.00010911074740862,0.152864157119476,0.00010911074740862,0.00556464811783961,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.0110201854882706,0.12013093289689,0.709328968903437,0.00010911074740862
AY006707,0.0935563207083128,9.83767830791933e-05,0.13290703393999,9.83767830791933e-05,9.83767830791933e-05,0.644466305951795,9.83767830791933e-05,0.103393999016232,9.83767830791933e-05,9.83767830791933e-05,0.0246925725528775,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05,9.83767830791933e-05
AY006708,0.000147819660014782,0.000147819660014782,0.125794530672579,0.000147819660014782,0.000147819660014782,0.702291204730229,0.000147819660014782,0.000147819660014782,0.0666666666666667,0.000147819660014782,0.103621581670362,0.000147819660014782,0.000147819660014782,0.000147819660014782,0.000147819660014782
AY006709,0.000116076610562972,0.0581543818920487,0.139408009286129,0.000116076610562972,0.000116076610562972,0.0233313987231573,0.000116076610562972,0.0117237376668601,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.760417875798027,0.000116076610562972,0.000116076610562972,0.00591990713871155
AY006710,0.000170502983802217,0.000170502983802217,0.0257459505541347,0.000170502983802217,0.000170502983802217,0.90383631713555,0.000170502983802217,0.059846547314578,0.000170502983802217,0.000170502983802217,0.000170502983802217,0.00869565217391304,0.000170502983802217,0.000170502983802217,0.000170502983802217
AY006711,0.0479022835900159,0.0903876792352629,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.732979288369623,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.127562400424854,0.000106213489113117,0.000106213489113117,0.000106213489113117
AY006712,8.72219799389446e-05,0.170170082860881,8.72219799389446e-05,8.72219799389446e-05,8.72219799389446e-05,0.798168338421282,8.72219799389446e-05,0.00880941997383341,8.72219799389446e-05,8.72219799389446e-05,8.72219799389446e-05,8.72219799389446e-05,0.0131705189707806,0.00880941997383341,8.72219799389446e-05
AY006713,0.000116076610562972,0.203250145095763,0.406384213580963,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.0639582124201973,0.000116076610562972,0.0349390597794544,0.000116076610562972,0.284503772489843,0.000116076610562972,0.00591990713871155,0.000116076610562972
AY006714,0.000100351229302559,0.351329653788259,0.47175112895133,0.130556949322629,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.0452584044154541,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559,0.000100351229302559
AY006715,0.0251556662515567,0.336488169364882,0.224408468244085,0.00024906600249066,0.0998754669987547,0.00024906600249066,0.00024906600249066,0.00024906600249066,0.0874221668742217,0.00024906600249066,0.00024906600249066,0.224408468244085,0.00024906600249066,0.00024906600249066,0.00024906600249066
AY006716,0.263276258625096,0.104830053667263,0.242831587017634,0.0179401993355482,0.0639407104523384,5.11116790186558e-05,5.11116790186558e-05,0.0179401993355482,0.288832098134424,5.11116790186558e-05,5.11116790186558e-05,5.11116790186558e-05,5.11116790186558e-05,5.11116790186558e-05,5.11116790186558e-05
AY006717,0.265200225606317,0.163677382966723,0.30468133107727,0.107275803722504,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.158037225042301,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438,0.000112803158488438
AY006718,0.300795022468026,0.058831662633944,0.262772208779813,0.0519184237815416,0.0173522295195299,6.91323885240235e-05,0.0208088489457311,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,6.91323885240235e-05,0.0553750432077428,0.207466297960595,6.91323885240235e-05,0.0242654683719322
AY006719,0.16119883983242,0.0484047695778279,0.125749274895263,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,0.663938124395746,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05,6.44537544311956e-05
AY006720,0.303572262432874,0.0607518094793369,0.333924819052066,4.66962409526033e-05,4.66962409526033e-05,4.66962409526033e-05,0.0140555685267336,4.66962409526033e-05,4.66962409526033e-05,4.66962409526033e-05,4.66962409526033e-05,0.287228578099463,4.66962409526033e-05,4.66962409526033e-05,4.66962409526033e-05
AY006721,0.116817985300476,0.147081712062257,0.14275832252486,8.64677907479464e-05,0.393514915693904,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05,0.198962386511025,8.64677907479464e-05,8.64677907479464e-05,8.64677907479464e-05
AY006722,0.104939530817427,0.106396619554131,2.91417747340813e-05,2.91417747340813e-05,0.552265772985575,2.91417747340813e-05,2.91417747340813e-05,2.91417747340813e-05,0.102025353344019,2.91417747340813e-05,2.91417747340813e-05,2.91417747340813e-05,2.91417747340813e-05,0.0277138277721113,0.106396619554131
AY006723,0.376565501344602,7.68344218209758e-05,0.134537072608529,7.68344218209758e-05,0.157587399154821,0.0922781406069919,7.68344218209758e-05,7.68344218209758e-05,0.0346523242412601,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,0.203688052247407
AY006724,0.112124042592939,3.73622267887166e-05,3.73622267887166e-05,3.73622267887166e-05,0.0766299271436578,3.73622267887166e-05,3.73622267887166e-05,0.108387819914067,3.73622267887166e-05,3.73622267887166e-05,3.73622267887166e-05,3.73622267887166e-05,0.151354380721091,0.166299271436578,0.38486829815057
AY006725,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.0246973365617433,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.000484261501210654,0.969007263922518
AY006726,0.0487336953763386,0.125371770796325,0.259869055473786,0.408069837080648,1.01507384662234e-05,0.0121910368979343,0.00813074151144496,0.0649748769222961,0.00863827843475613,1.01507384662234e-05,0.0126985738212455,0.0390904938334264,1.01507384662234e-05,1.01507384662234e-05,0.0121910368979343
AY006727,0.230496832786385,0.0885446081050141,0.10380828817828,1.52636800732657e-05,0.15265206441273,0.127466992291842,0.00383118369838968,1.52636800732657e-05,1.52636800732657e-05,1.52636800732657e-05,0.0427535678852171,0.240418224834007,0.00993665572769595,1.52636800732657e-05,1.52636800732657e-05
AY006728,0.153899298649639,0.339181408981472,2.09358316759133e-05,0.00525489375065424,0.28893541295928,2.09358316759133e-05,2.09358316759133e-05,2.09358316759133e-05,0.132963466973726,2.09358316759133e-05,2.09358316759133e-05,2.09358316759133e-05,0.00734847691824558,0.0104888516696326,0.0617816392756202
AY006729,0.039337112952464,8.72219799389446e-05,8.72219799389446e-05,8.72219799389446e-05,0.113475795900567,8.72219799389446e-05,8.72219799389446e-05,8.72219799389446e-05,0.0829481029219363,8.72219799389446e-05,8.72219799389446e-05,8.72219799389446e-05,0.0436982119494112,0.0306149149585696,0.689140863497601
AY006730,0.478838174273859,0.0575167571018193,0.0862432173635493,6.38365783593999e-05,0.229875518672199,6.38365783593999e-05,6.38365783593999e-05,0.0607085860197893,0.0255984679221194,0.0511330992658793,6.38365783593999e-05,6.38365783593999e-05,6.38365783593999e-05,6.38365783593999e-05,0.00963932333226939
AY006731,0.129687006006955,6.32311097059753e-05,6.32311097059753e-05,6.32311097059753e-05,0.467973442933924,6.32311097059753e-05,6.32311097059753e-05,6.32311097059753e-05,0.0316787859626936,0.0696174517862788,6.32311097059753e-05,6.32311097059753e-05,0.129687006006955,6.32311097059753e-05,0.170787227315839
AY006732,0.335205948306385,0.2478697037649,0.345827923993863,2.36043904166175e-05,2.36043904166175e-05,0.0543137023486369,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05,0.0165466776820489,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05,2.36043904166175e-05
AY006733,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.0156225831399845,0.000154679040989946,0.000154679040989946,0.0388244392884764,0.000154679040989946,0.94369682907966,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946
AY006734,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.997945707997065,0.000146735143066764,0.000146735143066764,0.000146735143066764,0.000146735143066764
AY006735,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.024173180998196,0.000120264582080577,0.000120264582080577,0.00613349368610944,0.000120264582080577,0.000120264582080577,0.968250150330728,0.000120264582080577,0.000120264582080577,0.000120264582080577,0.000120264582080577
AY006736,0.000104004160166407,0.104108164326573,0.000104004160166407,0.0105044201768071,0.00530421216848674,0.000104004160166407,0.000104004160166407,0.000104004160166407,0.000104004160166407,0.000104004160166407,0.878939157566303,0.000104004160166407,0.000104004160166407,0.000104004160166407,0.000104004160166407
AY006737,0.000219058050383352,0.0221248630887185,0.361664841182913,0.208324205914567,0.0111719605695509,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.394523548740416,0.000219058050383352,0.000219058050383352,0.000219058050383352,0.000219058050383352
AY006738,0.0834543488336166,0.126710953190175,3.08975745403986e-05,0.0371079870230187,0.22867294917349,3.08975745403986e-05,3.08975745403986e-05,0.00312065502858026,0.0880889850146763,3.08975745403986e-05,0.0463772593851383,3.08975745403986e-05,3.08975745403986e-05,0.386250579329523,3.08975745403986e-05
AY006739,0.000155884645362432,0.000155884645362432,0.265159781761497,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.187217459080281,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.140452065471551,0.405455962587685,0.000155884645362432
AY006740,5.75871004894904e-05,0.0288511373452347,5.75871004894904e-05,0.00293694212496401,0.0317304923697092,5.75871004894904e-05,0.0432479124676073,0.0374892024186582,5.75871004894904e-05,5.75871004894904e-05,5.75871004894904e-05,5.75871004894904e-05,0.0893175928591995,0.765966023610711,5.75871004894904e-05
AY006741,0.121109399075501,0.187145058331499,0.187145058331499,4.40237728373322e-05,4.40237728373322e-05,4.40237728373322e-05,4.40237728373322e-05,4.40237728373322e-05,4.40237728373322e-05,4.40237728373322e-05,4.40237728373322e-05,4.40237728373322e-05,4.40237728373322e-05,0.504116222760291,4.40237728373322e-05
AY006742,0.0374799786438868,0.000106780565936999,0.160277629471436,0.000106780565936999,0.000106780565936999,0.000106780565936999,0.768926855312333,0.000106780565936999,0.0214628937533369,0.000106780565936999,0.000106780565936999,0.000106780565936999,0.000106780565936999,0.000106780565936999,0.0107848371596369
AY006743,0.296045465309022,4.73596968979399e-05,0.383660904570211,4.73596968979399e-05,0.265261662325361,4.73596968979399e-05,0.0545110111295288,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05,4.73596968979399e-05
AY006744,0.000109709270433352,0.000109709270433352,0.0823916620954471,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.850356555128908,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.043993417443774,0.0220515633571037,0.000109709270433352,0.000109709270433352,0.000109709270433352
AY006745,7.92707094728498e-05,0.00800634165675783,0.0476416963931827,7.92707094728498e-05,7.92707094728498e-05,7.92707094728498e-05,0.852239397542608,7.92707094728498e-05,7.92707094728498e-05,7.92707094728498e-05,0.0753864447086801,7.92707094728498e-05,7.92707094728498e-05,0.0159334126040428,7.92707094728498e-05
AY006746,0.069224865694551,0.0155026861089793,0.161320030698388,0.069224865694551,0.000153491941673062,0.000153491941673062,0.6831926323868,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.000153491941673062,0.000153491941673062
AY006747,0.00041407867494824,0.290269151138716,0.269565217391304,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.4351966873706,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824,0.00041407867494824
AY006748,0.276223878415899,0.146163963174046,0.108168931755078,0.0131813532076575,0.306912173023528,0.0584831214379658,2.92269472453602e-05,0.08478737395879,2.92269472453602e-05,2.92269472453602e-05,0.0058746163963174,2.92269472453602e-05,2.92269472453602e-05,2.92269472453602e-05,2.92269472453602e-05
AY006749,0.196943936296137,2.15215753793178e-05,0.0333799634133219,2.15215753793178e-05,0.258280426127193,0.149596470461638,2.15215753793178e-05,2.15215753793178e-05,0.0140105455719359,2.15215753793178e-05,2.15215753793178e-05,0.335758097492736,2.15215753793178e-05,0.0118583880340041,2.15215753793178e-05
AY006750,0.028154795288839,0.185193494111049,0.0786315199102636,0.000112170499158721,0.29736399326977,0.000112170499158721,0.106674144699944,0.000112170499158721,0.157150869321368,0.0786315199102636,0.00572069545709478,0.0505888951205833,0.000112170499158721,0.000112170499158721,0.0113292204150308
AY006751,0.258282595003149,0.15960529078312,0.0567289523409616,0.0336342641192526,0.39055217300021,4.19903422212891e-05,4.19903422212891e-05,4.19903422212891e-05,0.0735250892294772,4.19903422212891e-05,0.012639093008608,4.19903422212891e-05,4.19903422212891e-05,4.19903422212891e-05,0.0147386101196725
AY006752,0.265582475937604,0.169332890806505,0.119548622635247,6.63790242283438e-05,0.265582475937604,0.0730833056754066,6.63790242283438e-05,6.63790242283438e-05,0.0564885496183206,6.63790242283438e-05,0.0166611350813143,6.63790242283438e-05,6.63790242283438e-05,0.0166611350813143,0.0166611350813143
AY006753,0.188518070205776,0.0692028358983227,3.45841258862182e-05,3.45841258862182e-05,0.589693930485907,3.45841258862182e-05,3.45841258862182e-05,0.0380771226007263,0.0674736296040118,3.45841258862182e-05,0.0104098218917517,3.45841258862182e-05,3.45841258862182e-05,3.45841258862182e-05,0.0363479163064154
AY006754,0.0828595086944521,0.0856196522219155,5.52028705492686e-05,5.52028705492686e-05,0.549323764835771,5.52028705492686e-05,5.52028705492686e-05,5.52028705492686e-05,0.110460943969086,0.124261661606404,5.52028705492686e-05,5.52028705492686e-05,5.52028705492686e-05,0.00833563345293955,0.0386972122550373
AY006755,0.623204169499207,0.0702923181509177,0.0249716745977793,4.53206435531385e-05,0.147337412191253,0.0793564468615454,4.53206435531385e-05,4.53206435531385e-05,4.53206435531385e-05,4.53206435531385e-05,0.0113754815318378,4.53206435531385e-05,0.0430999320190347,4.53206435531385e-05,4.53206435531385e-05
AY006756,4.12967169110056e-05,4.12967169110056e-05,0.0867644022300227,0.0785050588478216,0.00417096840801156,0.646334916374148,4.12967169110056e-05,0.163163328515383,4.12967169110056e-05,4.12967169110056e-05,0.0103654759446624,0.0103654759446624,4.12967169110056e-05,4.12967169110056e-05,4.12967169110056e-05
AY006757,0.232153976790263,0.18969714123974,5.66091140673648e-05,5.66091140673648e-05,0.243475799603736,0.280271723747523,5.66091140673648e-05,5.66091140673648e-05,5.66091140673648e-05,5.66091140673648e-05,0.031191621851118,0.00288706481743561,5.66091140673648e-05,0.0198697990376451,5.66091140673648e-05
AY006758,0.124493423391397,7.10984713828653e-05,0.259580519018841,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,0.0107358691788127,0.604408105225738,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05
AY006759,0.181727358285673,0.291768623760226,0.0260768840946934,0.00580612466517049,0.324346629986245,0.146977484977919,1.44791138782307e-05,1.44791138782307e-05,0.0231810613190473,1.44791138782307e-05,1.44791138782307e-05,1.44791138782307e-05,1.44791138782307e-05,1.44791138782307e-05,1.44791138782307e-05
AY006760,0.128686808256057,5.98265031408914e-05,5.98265031408914e-05,5.98265031408914e-05,0.227400538438528,0.335088244092133,5.98265031408914e-05,0.293209691893509,5.98265031408914e-05,5.98265031408914e-05,5.98265031408914e-05,5.98265031408914e-05,0.0150164522883637,5.98265031408914e-05,5.98265031408914e-05
AY006761,0.219836785938481,0.226114249843063,0.226114249843063,0.000125549278091651,0.0629001883239171,0.0252354048964218,0.000125549278091651,0.000125549278091651,0.000125549278091651,0.000125549278091651,0.238669177652229,0.000125549278091651,0.000125549278091651,0.000125549278091651,0.000125549278091651
AY006762,0.0955767562879445,0.546574154379879,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.355767562879445
AY006763,0.176176753121998,0.022478386167147,6.4040986231188e-05,6.4040986231188e-05,0.525200128081972,6.4040986231188e-05,0.0256804354787064,6.4040986231188e-05,0.211399295549151,6.4040986231188e-05,6.4040986231188e-05,6.4040986231188e-05,6.4040986231188e-05,6.4040986231188e-05,0.038488632724944
AY006764,0.188092440266353,0.356521739130435,7.83392087739914e-05,0.0784175479827654,7.83392087739914e-05,7.83392087739914e-05,7.83392087739914e-05,0.164590677634156,0.145005875440658,7.83392087739914e-05,0.0666666666666667,7.83392087739914e-05,7.83392087739914e-05,7.83392087739914e-05,7.83392087739914e-05
AY006765,0.210707456978968,0.401912045889101,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.325430210325048,0.0577437858508604
AY006766,0.374460699231341,0.195933548227126,0.0521200099181751,0.0595586412100174,0.190974460699231,4.95908752789487e-05,4.95908752789487e-05,4.95908752789487e-05,0.0496404661542276,4.95908752789487e-05,0.0446813786263328,4.95908752789487e-05,4.95908752789487e-05,4.95908752789487e-05,0.0322836598065956
AY006767,0.0980867942137191,9.33271115258983e-05,0.168082127858143,9.33271115258983e-05,0.639384041063929,9.33271115258983e-05,9.33271115258983e-05,0.00942603826411573,0.0840877274848343,9.33271115258983e-05,9.33271115258983e-05,9.33271115258983e-05,9.33271115258983e-05,9.33271115258983e-05,9.33271115258983e-05
AY006768,5.15065670873036e-05,5.15065670873036e-05,0.754622714396085,0.0850373422611383,5.15065670873036e-05,5.15065670873036e-05,0.0850373422611383,0.0361061035281998,5.15065670873036e-05,5.15065670873036e-05,5.15065670873036e-05,0.038681431882565,5.15065670873036e-05,5.15065670873036e-05,5.15065670873036e-05
AY006769,0.0102616377845736,0.220931022765885,0.251512062521237,6.79578661230037e-05,6.79578661230037e-05,0.241318382602786,6.79578661230037e-05,6.79578661230037e-05,6.79578661230037e-05,6.79578661230037e-05,0.176758409785933,6.79578661230037e-05,6.79578661230037e-05,6.79578661230037e-05,0.0986068637444784
AY006770,0.000142551674982181,0.000142551674982181,0.363649322879544,0.0571632216678546,0.000142551674982181,0.185459729151818,0.000142551674982181,0.000142551674982181,0.000142551674982181,0.000142551674982181,0.0143977191732003,0.377904490377762,0.000142551674982181,0.000142551674982181,0.000142551674982181
AY006771,3.54421407052986e-05,0.473188020556442,3.54421407052986e-05,0.230409356725146,3.54421407052986e-05,0.0921850079744817,3.54421407052986e-05,3.54421407052986e-05,3.54421407052986e-05,3.54421407052986e-05,0.203827751196172,3.54421407052986e-05,3.54421407052986e-05,3.54421407052986e-05,3.54421407052986e-05
AY006772,0.000170502983802217,0.059846547314578,0.000170502983802217,0.0683716965046888,0.000170502983802217,0.272975277067349,0.000170502983802217,0.000170502983802217,0.000170502983802217,0.000170502983802217,0.59693094629156,0.000170502983802217,0.000170502983802217,0.000170502983802217,0.000170502983802217
AY006773,0.421796916533759,0.0283891547049442,3.54421407052986e-05,3.54421407052986e-05,0.331419457735247,0.0354775828460039,3.54421407052986e-05,0.182562466772993,3.54421407052986e-05,3.54421407052986e-05,3.54421407052986e-05,3.54421407052986e-05,3.54421407052986e-05,3.54421407052986e-05,3.54421407052986e-05
AY006774,0.381474754812931,0.1889575009081,7.26480203414457e-05,7.26480203414457e-05,0.31609153650563,0.101779876498365,7.26480203414457e-05,7.26480203414457e-05,0.0109698510715583,7.26480203414457e-05,7.26480203414457e-05,7.26480203414457e-05,7.26480203414457e-05,7.26480203414457e-05,7.26480203414457e-05
AY006775,0.748935695976819,0.00670901593669899,2.22890894906943e-05,2.22890894906943e-05,0.0746907388833166,2.22890894906943e-05,2.22890894906943e-05,0.037913741223671,2.22890894906943e-05,2.22890894906943e-05,2.22890894906943e-05,2.22890894906943e-05,0.131527917084587,2.22890894906943e-05,2.22890894906943e-05
AY006776,0.506382978723404,0.227586206896552,0.000146735143066765,0.000146735143066765,0.124871606749817,0.0955245781364637,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.0294937637564197,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.0148202494497432
AY006777,0.15925189017111,7.95861520095503e-05,0.222920811778751,0.0518105849582173,0.179148428173498,7.95861520095503e-05,7.95861520095503e-05,0.294548348587346,0.0916036609629924,7.95861520095503e-05,7.95861520095503e-05,7.95861520095503e-05,7.95861520095503e-05,7.95861520095503e-05,7.95861520095503e-05
AY006778,0.000118133490844654,0.000118133490844654,0.171411695215594,0.53171884229179,0.0769049025398701,0.000118133490844654,0.000118133490844654,0.000118133490844654,0.177318369757826,0.0414648552864737,0.000118133490844654,0.000118133490844654,0.000118133490844654,0.000118133490844654,0.000118133490844654
