term,حالة_قانون_أمن_الدولة_الطوارئ_القانون_التظاهر,المواطنين_الامن_النار_المسلحة_عناصر_وأضاف_مدينة,السيد_دمشق_العام_جامعة_العربية_وزيرا_العربي,بغداد_بجروح_الشرطة_العراقية_مقتل_مصدر_العراق,سورية_التعاون_البلدين_العلاقات_السورية_مجلس_الوزراء,الرئيس_الأسد_سورية_المنطقة_العلاقات_الخارجية_وزير,العامة_مجلس_المادة_رقم_القانون_مشروع_وزير,الشهيد_الوطن_الشرطي_للوطن_سورية_الله_الشهداء,العربية_الدولية_الدولي_الدول_اسرائيل_المتحدة_العربي,الاحتلال_الفلسطينية_الاسرائيلي_قوات_الفلسطينيين_غزة_مدينة,ليبيا_الليبية_الليبي_أمس_وكالة_الشعب_مصر,سورية_الوطنية_الرئيس_الشعب_السوري_الأسد_السورية,لبنان_اللبنانية_اللبناني_الله_السورية_المقاومة_السوريين,مم_المنطقة_منطقة_محافظة_درجات_الحرارة_دمشق,المتحدة_ونقلت_الولايات_قوله_أمس_العام_الامريكية
الاتحاد,1.24035007640557e-06,1.75646907560546e-06,0.00249699683107754,1.88014454551266e-06,9.57511389597979e-07,0.00134482830677011,8.25917966523893e-07,1.58084271563485e-06,0.00354838298886457,2.56995052593282e-05,0.00397246128555444,0.00216821703683962,1.38221967893801e-06,2.95749488353385e-06,7.17275366232364e-05
شرق,1.24035007640557e-06,1.75646907560546e-06,0.000269126710558679,0.0045142270537759,9.57511389597979e-07,0.000225381880490885,8.25917966523893e-07,0.00015966511427912,9.09608559052697e-07,0.00393101648094155,0.0021161709652019,8.02746033631848e-07,0.000277826155466541,2.95749488353385e-06,0.000423333108305768
الاراضي,1.24035007640557e-06,1.75646907560546e-06,0.000625585929841697,1.88014454551266e-06,9.57511389597979e-07,0.000598530689250628,0.000578968494533249,1.58084271563485e-06,0.00300261785343295,0.00383023410737556,8.633908466756e-07,8.02746033631848e-07,0.00152182386651075,2.95749488353385e-06,1.40642228673012e-06
عبر,0.000497380380638632,0.00369034152784706,1.78229609641509e-06,1.88014454551266e-06,0.00124572231786697,0.00231501520954545,0.000289897206249886,1.58084271563485e-06,9.09608559052697e-07,0.000857154087178769,0.000993762864523616,0.00224849164020281,0.00193648977019216,2.95749488353385e-06,0.000985902022997817
مشروع,1.24035007640557e-06,0.000440873737976969,1.78229609641509e-06,1.88014454551266e-06,9.57511389597979e-07,0.000523900927498679,0.0064016901585267,1.58084271563485e-06,0.000501194316038036,0.00070598052682978,8.633908466756e-07,0.00188725592506847,1.38221967893801e-06,0.00236895340171061,1.40642228673012e-06
حالة,0.0133350036714362,0.000879991006878333,1.78229609641509e-06,1.88014454551266e-06,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.000454024592914798,8.633908466756e-07,0.000362038461167963,0.000968935994935547,0.000298706983236919,1.40642228673012e-06
وذلك,0.000621415388279188,0.000704344099317787,1.78229609641509e-06,0.00112996687185311,0.000623339914628285,0.000523900927498679,0.00272635520749537,1.58084271563485e-06,9.09608559052697e-07,0.00163821748231521,0.0014686278301952,0.000602862271257518,0.00159093485045765,2.95749488353385e-06,0.000845259794324805
المادة,0.00397036059457421,1.75646907560546e-06,0.000536471125020942,1.88014454551266e-06,9.57511389597979e-07,1.49259523503897e-06,0.00768186300663873,1.58084271563485e-06,9.09608559052697e-07,5.03911867829964e-07,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
رقم,0.00366027307547282,1.75646907560546e-06,0.00124938956358698,0.000283901826372412,9.57511389597979e-07,1.49259523503897e-06,0.00681464914178864,1.58084271563485e-06,0.000637635599895941,5.03911867829964e-07,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
القوات,1.24035007640557e-06,0.000704344099317787,0.000180011905737924,0.00216404637188507,9.57511389597979e-07,0.000523900927498679,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.00110911002109375,0.00565607343657186,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,0.00260328765273746
أكد,0.00124159042648197,0.000704344099317787,1.78229609641509e-06,1.88014454551266e-06,0.000623339914628285,0.00104630925976232,8.25917966523893e-07,0.00015966511427912,9.09608559052697e-07,0.00166341307570671,0.00112327149152496,0.00405467021587446,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
اضافة,0.000869485403560301,0.00158257863712052,0.00240788202625679,1.88014454551266e-06,0.00316074509706293,0.000897049736258422,0.000537672596207054,1.58084271563485e-06,0.00163820501485391,0.000680784933438281,0.000562067441185816,0.000201489254441594,0.00124537993072315,2.95749488353385e-06,1.40642228673012e-06
بدوره,0.000993520411200858,1.75646907560546e-06,1.78229609641509e-06,1.88014454551266e-06,0.00105422003994738,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,0.00127436159123283,0.000580002559872289,0.00151179737252898,0.0028104138637451,0.00311137649728947,2.95749488353385e-06,0.000704617565651792
قرية,1.24035007640557e-06,0.000704344099317787,0.000180011905737924,0.00197603191733381,9.57511389597979e-07,1.49259523503897e-06,0.000166009511271303,0.00521836180431064,9.09608559052697e-07,0.00357827817346058,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,0.000212369765296249
فقد,0.000373345372998075,0.000967814460658606,1.78229609641509e-06,0.00404419091739773,9.57511389597979e-07,1.49259523503897e-06,0.000124713612945108,1.58084271563485e-06,9.09608559052697e-07,0.00204134697657918,0.00120961057619252,0.000321901159486371,0.00269671059360806,2.95749488353385e-06,0.00182975539503589
وذكرت,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,0.00131798132640437,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.00264604121797514,0.00302273135421128,8.02746033631848e-07,1.38221967893801e-06,0.00162957968082715,0.00316585656742951
آخر,0.000807467899740023,1.75646907560546e-06,0.000180011905737924,0.00357415478101957,0.000527588775668487,1.49259523503897e-06,8.25917966523893e-07,0.000712960064751318,9.09608559052697e-07,0.00269643240475814,0.000993762864523616,8.02746033631848e-07,0.00186737878624526,0.000298706983236919,0.000704617565651792
سلطات,0.000125275357716962,1.75646907560546e-06,1.78229609641509e-06,1.88014454551266e-06,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.00579549039191242,8.633908466756e-07,8.02746033631848e-07,0.000692492059147945,2.95749488353385e-06,1.40642228673012e-06
السلام,1.24035007640557e-06,0.000177403376636151,0.000180011905737924,1.88014454551266e-06,9.57511389597979e-07,0.00798687710269354,8.25917966523893e-07,1.58084271563485e-06,0.00313905913729086,0.000882349680570267,0.000907423779856056,8.10773493968166e-05,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
جهته,0.000683432892099466,0.00079216755309806,1.78229609641509e-06,0.000377909053648045,0.000814842192547881,0.000374641403994782,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.000529611373089292,0.00263420547320726,0.00256959005365555,0.00214382272203286,2.95749488353385e-06,0.000915580908661311
اللبناني,1.24035007640557e-06,1.75646907560546e-06,0.000358241515379433,1.88014454551266e-06,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.000126481878825321,8.633908466756e-07,0.000602862271257518,0.0143073558966874,2.95749488353385e-06,1.40642228673012e-06
وأكد,0.00148966044176308,0.000967814460658606,1.78229609641509e-06,0.000753937962750577,0.00138934902630667,1.49259523503897e-06,0.000537672596207054,1.58084271563485e-06,0.00209300929438026,0.00055480696648079,8.633908466756e-07,0.0022886289418844,0.00138360189861695,2.95749488353385e-06,1.40642228673012e-06
أمن,0.0094279009307587,1.75646907560546e-06,1.78229609641509e-06,1.88014454551266e-06,0.000192459789309194,1.49259523503897e-06,8.25917966523893e-07,0.00118721287944177,9.09608559052697e-07,5.03911867829964e-07,0.000216711102515576,0.00196753052843166,1.38221967893801e-06,2.95749488353385e-06,0.000142048650959743
بجروح,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,0.0156070798723006,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.00153743510874922,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
أخرى,0.00198580047232531,0.00149475518334024,1.78229609641509e-06,0.000283901826372412,9.57511389597979e-07,1.49259523503897e-06,0.000289897206249886,1.58084271563485e-06,9.09608559052697e-07,0.00194056460301319,0.00172764508419788,0.000201489254441594,0.00124537993072315,2.95749488353385e-06,0.00182975539503589
الليبي,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,1.88014454551266e-06,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,5.03911867829964e-07,0.0096708408736134,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
عملية,0.00124159042648197,0.00184604899846133,1.78229609641509e-06,0.000189894599096779,0.00162872687370616,0.00462853782385585,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.000957936460744762,0.000475728356518256,8.10773493968166e-05,0.00235115567387356,2.95749488353385e-06,1.40642228673012e-06
المرسوم,0.00397036059457421,1.75646907560546e-06,0.0017840783925115,1.88014454551266e-06,9.57511389597979e-07,1.49259523503897e-06,0.00565836398865519,1.58084271563485e-06,9.09608559052697e-07,5.03911867829964e-07,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
بناء,0.000435362876818353,1.75646907560546e-06,0.000982045149124714,1.88014454551266e-06,0.000288210928268992,1.49259523503897e-06,0.00268505930916918,1.58084271563485e-06,0.00172916587075918,0.0018901734162302,8.633908466756e-07,8.02746033631848e-07,0.000761603043094845,2.95749488353385e-06,0.000493654222642274
اللقاء,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,0.000471916280923678,0.00411825648666091,0.00783761757918964,8.25917966523893e-07,1.58084271563485e-06,0.000137350892416957,5.03911867829964e-07,8.633908466756e-07,0.000562724969575925,0.000416048123360342,2.95749488353385e-06,1.40642228673012e-06
العالم,0.00291606302962948,1.75646907560546e-06,0.000269126710558679,1.88014454551266e-06,9.57511389597979e-07,0.00306131282706493,8.25917966523893e-07,0.000317749385842605,0.00395770684043829,0.000428828999523299,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,0.00119686536600734
الشرطة,0.00167571295322392,0.00377816498162733,1.78229609641509e-06,0.013444913644961,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,5.03911867829964e-07,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
تصريح,0.00055939788445891,0.00140693172955997,1.78229609641509e-06,0.000659930735474944,0.00114997117890717,0.00112093902151427,0.000578968494533249,1.58084271563485e-06,9.09608559052697e-07,0.000403633406131801,0.00108010194919118,0.00100423528807344,0.00331870944913017,2.95749488353385e-06,0.000985902022997817
رويترز,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,0.00413819814467336,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,5.03911867829964e-07,0.00457683487822736,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,0.00443163662548662
الاقتصادية,0.000435362876818353,1.75646907560546e-06,0.000714700734662451,1.88014454551266e-06,0.00746954635025384,7.61223569869876e-05,0.000868039782816612,1.58084271563485e-06,9.09608559052697e-07,5.03911867829964e-07,0.000389389271850696,0.000362038461167963,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
وأضاف,0.00241992299906726,0.00474422297321033,9.08971009171696e-05,0.00122397409912874,9.57511389597979e-07,0.00134482830677011,0.000950631579469001,1.58084271563485e-06,9.09608559052697e-07,0.000403633406131801,8.633908466756e-07,0.000241626556123186,0.00179826780229836,2.95749488353385e-06,0.000634296451315286
جديدة,0.000497380380638632,0.000528697191757242,1.78229609641509e-06,1.88014454551266e-06,0.00325649623602273,1.49259523503897e-06,0.000455080799554665,1.58084271563485e-06,9.09608559052697e-07,0.0018145866360557,0.0010369324068574,0.000522587667894333,7.04932036258387e-05,2.95749488353385e-06,1.40642228673012e-06
قانون,0.0102961459842426,0.000265226830416424,1.78229609641509e-06,1.88014454551266e-06,9.57511389597979e-07,1.49259523503897e-06,0.00136359056273095,1.58084271563485e-06,9.09608559052697e-07,5.03911867829964e-07,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
الفرنسية,1.24035007640557e-06,1.75646907560546e-06,0.000447356320200188,0.00178801746278254,9.57511389597979e-07,0.00149408783027401,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,5.03911867829964e-07,0.00582875160590698,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,0.00133750759468035
وعلى,0.00124159042648197,0.00254863662870352,0.000982045149124714,1.88014454551266e-06,9.57511389597979e-07,0.00179260687728181,0.000372489002902276,1.58084271563485e-06,0.00154724415894864,0.00055480696648079,0.00133911920319386,8.02746033631848e-07,0.00124537993072315,2.95749488353385e-06,1.40642228673012e-06
وقت,0.00142764293794281,0.000704344099317787,1.78229609641509e-06,0.00169401023550691,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.000857154087178769,0.0025478663885397,0.000442313064531148,0.000623381075201044,2.95749488353385e-06,0.00246264542406445
السوريين,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,1.88014454551266e-06,0.00148510016526647,1.49259523503897e-06,8.25917966523893e-07,0.00118721287944177,0.000273792176274862,5.03911867829964e-07,8.633908466756e-07,0.001245059098163,0.00781092340567871,2.95749488353385e-06,1.40642228673012e-06
السياسية,1.24035007640557e-06,1.75646907560546e-06,0.000982045149124714,1.88014454551266e-06,0.00172447801266596,0.00261353425655324,8.25917966523893e-07,1.58084271563485e-06,0.00081955731170648,5.03911867829964e-07,0.000518897898852036,0.00128519639984459,0.00242026665782046,2.95749488353385e-06,0.00112654425167083
يتم,0.00217185298378614,0.00079216755309806,1.78229609641509e-06,1.88014454551266e-06,9.57511389597979e-07,1.49259523503897e-06,0.00280894700414776,0.000554875793187833,0.00091051816761175,5.03911867829964e-07,0.000993762864523616,8.02746033631848e-07,0.00103804697888245,2.95749488353385e-06,0.00126718648034384
بغداد,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,0.0167351665996082,9.57511389597979e-07,0.00119556878326622,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,5.03911867829964e-07,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
قرب,0.000125275357716962,0.000528697191757242,1.78229609641509e-06,0.00601834269018602,9.67086503493959e-05,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.00234369409727716,0.000691576068187156,8.10773493968166e-05,1.38221967893801e-06,2.95749488353385e-06,0.000634296451315286
وفق,0.00279202802198893,1.75646907560546e-06,1.78229609641509e-06,0.000283901826372412,9.57511389597979e-07,1.49259523503897e-06,0.00450207883552174,1.58084271563485e-06,9.09608559052697e-07,0.000202068658999816,0.000259880644849356,0.000241626556123186,0.00117626894677625,2.95749488353385e-06,1.40642228673012e-06
كافة,1.24035007640557e-06,0.000265226830416424,0.0025861116358983,1.88014454551266e-06,0.00167660244318606,0.00149408783027401,0.00107451927444759,1.58084271563485e-06,0.00168368544280654,0.000126481878825321,8.633908466756e-07,0.00100423528807344,0.000554270091254143,0.000446581727413612,1.40642228673012e-06
الداخلية,0.00291606302962948,1.75646907560546e-06,1.78229609641509e-06,0.00526628487198096,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,0.000683116027848576,5.03911867829964e-07,0.000518897898852036,8.02746033631848e-07,0.00324959846518327,0.00192532916918054,1.40642228673012e-06
غرب,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,0.00620635714473729,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.00206654256997068,0.00181398416886544,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
الخليل,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,1.88014454551266e-06,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.00476247106286099,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
الضفة,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,1.88014454551266e-06,9.57511389597979e-07,1.49259523503897e-06,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.00476247106286099,8.633908466756e-07,8.02746033631848e-07,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
تحقيق,0.000683432892099466,1.75646907560546e-06,0.00124938956358698,0.000189894599096779,0.00162872687370616,0.00127019854501817,0.00041378490122847,1.58084271563485e-06,0.00263877442981188,5.03911867829964e-07,0.000389389271850696,0.00136547100320777,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
عمل,1.24035007640557e-06,1.75646907560546e-06,0.00160584878287,1.88014454551266e-06,0.00325649623602273,1.49259523503897e-06,0.00206562083427626,0.000950086472096546,0.000637635599895941,5.03911867829964e-07,8.633908466756e-07,4.09400477152242e-05,0.00110715796282935,2.95749488353385e-06,0.000704617565651792
فلسطينية,1.24035007640557e-06,1.75646907560546e-06,1.78229609641509e-06,1.88014454551266e-06,9.57511389597979e-07,0.000822419974506474,8.25917966523893e-07,1.58084271563485e-06,9.09608559052697e-07,0.00443492834877151,8.633908466756e-07,8.10773493968166e-05,1.38221967893801e-06,2.95749488353385e-06,1.40642228673012e-06
مختلف,0.00018729286153724,1.75646907560546e-06,0.00089293034430396,1.88014454551266e-06,0.00249048712434434,0.0022403854477935,0.000455080799554665,1.58084271563485e-06,0.00209300929438026,0.000302851032565808,0.000389389271850696,0.000442313064531148,1.38221967893801e-06,0.000742331215766997,1.40642228673012e-06
أهمية,0.000683432892099466,1.75646907560546e-06,0.0025861116358983,1.88014454551266e-06,0.00344799851394232,0.00321057235056883,0.00049637669788086,0.000317749385842605,0.000228311748322227,5.03911867829964e-07,8.633908466756e-07,0.000241626556123186,0.000416048123360342,2.95749488353385e-06,1.40642228673012e-06
لجنة,1.24035007640557e-06,1.75646907560546e-06,0.0017840783925115,0.00122397409912874,0.00038396206722879,1.49259523503897e-06,0.00198302903762387,1.58084271563485e-06,0.00159272458690127,0.000680784933438281,0.000777915152854716,0.000201489254441594,1.38221967893801e-06,2.95749488353385e-06,0.000985902022997817
