identifier,حالة_قانون_أمن_الدولة_الطوارئ_القانون_التظاهر,المواطنين_الامن_النار_المسلحة_عناصر_وأضاف_مدينة,السيد_دمشق_العام_جامعة_العربية_وزيرا_العربي,بغداد_بجروح_الشرطة_العراقية_مقتل_مصدر_العراق,سورية_التعاون_البلدين_العلاقات_السورية_مجلس_الوزراء,الرئيس_الأسد_سورية_المنطقة_العلاقات_الخارجية_وزير,العامة_مجلس_المادة_رقم_القانون_مشروع_وزير,الشهيد_الوطن_الشرطي_للوطن_سورية_الله_الشهداء,العربية_الدولية_الدولي_الدول_اسرائيل_المتحدة_العربي,الاحتلال_الفلسطينية_الاسرائيلي_قوات_الفلسطينيين_غزة_مدينة,ليبيا_الليبية_الليبي_أمس_وكالة_الشعب_مصر,سورية_الوطنية_الرئيس_الشعب_السوري_الأسد_السورية,لبنان_اللبنانية_اللبناني_الله_السورية_المقاومة_السوريين,مم_المنطقة_منطقة_محافظة_درجات_الحرارة_دمشق,المتحدة_ونقلت_الولايات_قوله_أمس_العام_الامريكية
TH20101205$34,0.198418972332016,0.000790513833992095,0.119367588932806,0.000790513833992095,0.435573122529644,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.000790513833992095,0.237944664031621,0.000790513833992095,0.000790513833992095,0.000790513833992095
TH20101205$35,0.401293661060802,0.0520051746442432,0.116688227684347,0.000258732212160414,0.000258732212160414,0.000258732212160414,0.246054333764554,0.000258732212160414,0.0908150064683053,0.000258732212160414,0.000258732212160414,0.0908150064683053,0.000258732212160414,0.000258732212160414,0.000258732212160414
TH20101205$36,7.56715853197124e-05,0.056829360575104,7.56715853197124e-05,0.510858872493379,7.56715853197124e-05,0.0606129398410897,7.56715853197124e-05,7.56715853197124e-05,0.0757472569050322,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,0.295194854332198
TH20101205$37,0.0522798468499826,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,0.0940480334145492,0.135816219979116,6.96136442742778e-05,6.96136442742778e-05,0.261120779672816,6.96136442742778e-05,0.341176470588235,0.0174730247128437,6.96136442742778e-05,6.96136442742778e-05,0.0975287156282631
TH20101205$38,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.415697137580794,0.000184672206832872,0.000184672206832872,0.000184672206832872,0.535734072022161,0.000184672206832872,0.0463527239150508
TH20101205$39,0.000368324125230203,0.000368324125230203,0.313443830570902,0.0924493554327808,0.147697974217311,0.0372007366482505,0.405524861878453,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203
TH20101205$40,9.69461948618517e-05,9.69461948618517e-05,9.69461948618517e-05,9.69461948618517e-05,0.33456131846825,0.664178380998546,9.69461948618517e-05,9.69461948618517e-05,9.69461948618517e-05,9.69461948618517e-05,9.69461948618517e-05,9.69461948618517e-05,9.69461948618517e-05,9.69461948618517e-05,9.69461948618517e-05
TH20101204$41,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.000619195046439628,0.991331269349845,0.000619195046439628
TH20101204$42,0.000209863588667366,0.157607555089192,0.000209863588667366,0.808184679958027,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.0107030430220357,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.021196222455404
TH20101204$43,0.000127959053103007,0.000127959053103007,0.00652591170825336,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.000127959053103007,0.991810620601408
TH20101204$44,0.000105097214923805,0.000105097214923805,0.0841828691539674,0.000105097214923805,0.720021019442985,0.073673147661587,0.0789280084077772,0.000105097214923805,0.0421439831844456,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805,0.000105097214923805
TH20101204$45,0.0818923327895595,0.130831973898858,0.00032626427406199,0.00032626427406199,0.293964110929853,0.00032626427406199,0.00032626427406199,0.00032626427406199,0.032952691680261,0.00032626427406199,0.00032626427406199,0.261337683523654,0.196084828711256,0.00032626427406199,0.00032626427406199
TH20101204$46,0.000431965442764579,0.0436285097192225,0.000431965442764579,0.000431965442764579,0.216414686825054,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.108423326133909,0.151619870410367,0.324406047516199,0.0436285097192225,0.108423326133909,0.000431965442764579
TH20101204$47,0.000240096038415366,0.120288115246098,0.120288115246098,0.000240096038415366,0.288355342136855,0.336374549819928,0.000240096038415366,0.0842737094837935,0.0362545018007203,0.000240096038415366,0.000240096038415366,0.0122448979591837,0.000240096038415366,0.000240096038415366,0.000240096038415366
TH20101204$48,0.000508905852417303,0.229516539440204,0.127735368956743,0.000508905852417303,0.000508905852417303,0.204071246819338,0.0259541984732824,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.40763358778626,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303
TH20101204$49,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.984699453551912,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339
TH20101204$50,0.000315955766192733,0.174091627172196,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.031911532385466,0.126698262243286,0.363665086887836,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.300473933649289
TH20101204$51,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.277598152424942,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.393071593533487,0.00046189376443418,0.00046189376443418,0.231408775981524,0.0928406466512702
TH20101204$52,3.47644707109334e-05,0.0469667999304711,3.47644707109334e-05,3.47644707109334e-05,3.47644707109334e-05,3.47644707109334e-05,3.47644707109334e-05,3.47644707109334e-05,0.0347992351816444,0.884790544063967,3.47644707109334e-05,3.47644707109334e-05,3.47644707109334e-05,3.47644707109334e-05,0.0330610116460977
TH20101204$53,0.0669011607456912,7.03482237073514e-05,7.03482237073514e-05,0.00358775940907492,7.03482237073514e-05,0.035244460077383,7.03482237073514e-05,7.03482237073514e-05,0.0880056278578966,7.03482237073514e-05,0.0282096377066479,7.03482237073514e-05,0.735209285965529,7.03482237073514e-05,0.0422792824481182
TH20101204$54,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.505047748976808,0.395907230559345,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.0957708049113233,0.000272851296043656,0.000272851296043656,0.000272851296043656
TH20101204$55,0.0890008506183341,1.30864359091801e-05,1.30864359091801e-05,0.000667408231368187,0.458038343257214,0.289877641824249,0.0294575672315645,1.30864359091801e-05,0.0543217954590067,1.30864359091801e-05,0.0117908787541713,0.0137538441405483,0.00982791336779428,1.30864359091801e-05,0.0431983249362036
TH20101204$56,0.227238335435057,0.000252206809583859,0.0254728877679697,0.000252206809583859,0.693820933165196,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.0506935687263556,0.000252206809583859,0.000252206809583859,0.000252206809583859
TH20101230$57,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.0407137064071371,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.957177615571776
TH20101230$58,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.0205493387589013,0.000203458799593082,0.203662258392675,0.000203458799593082,0.173143438453713,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.600406917599186
TH20101230$59,0.000207684319833853,0.0936656282450675,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.0417445482866044,0.000207684319833853,0.000207684319833853,0.10404984423676,0.000207684319833853,0.176739356178609,0.000207684319833853,0.000207684319833853,0.000207684319833853,0.581723779854621
TH20101230$60,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.984699453551912,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339
TH20101230$61,0.0838799720865318,0.125750174459177,0.000139567341242149,0.216468946266574,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.111793440334962,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.460711793440335
TH20101230$62,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.114150047483381,0.000189933523266857,0.0951566951566952,0.000189933523266857,0.788414055080722
TH20101230$63,0.0324878575283324,0.0702644360496492,0.000107933081489477,0.609929843497032,0.000107933081489477,0.000107933081489477,0.0109012412304371,0.0270912034538586,0.000107933081489477,0.0594711279007016,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.188990825688073
TH20101230$64,0.000431965442764579,0.151619870410367,0.000431965442764579,0.000431965442764579,0.0868250539956803,0.000431965442764579,0.691576673866091,0.0220302375809935,0.0436285097192225,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579,0.000431965442764579
TH20101230$65,0.000288600288600289,0.0724386724386724,0.115728715728716,0.000288600288600289,0.0435786435786436,0.000288600288600289,0.534199134199134,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.000288600288600289,0.0435786435786436,0.000288600288600289,0.187878787878788
TH20101230$66,4.68055230517201e-05,0.11238006084718,4.68055230517201e-05,4.68055230517201e-05,0.00706763398080974,4.68055230517201e-05,0.0257898432014978,4.68055230517201e-05,0.0281301193540838,0.725532412824713,0.00940791013339574,4.68055230517201e-05,4.68055230517201e-05,0.0117481862859817,0.0796161947109759
TH20101230$67,0.0507605129734566,5.96480763495377e-05,5.96480763495377e-05,5.96480763495377e-05,5.96480763495377e-05,0.0090068595287802,5.96480763495377e-05,5.96480763495377e-05,0.0716373396957948,5.96480763495377e-05,5.96480763495377e-05,0.2774232031017,0.518997912317328,5.96480763495377e-05,0.0716373396957948
TH20101230$68,0.0265841438255231,5.89448865310934e-05,0.0619510757441792,0.00300618921308576,0.253521956970233,5.89448865310934e-05,0.536457412319481,5.89448865310934e-05,0.117948717948718,5.89448865310934e-05,5.89448865310934e-05,5.89448865310934e-05,5.89448865310934e-05,5.89448865310934e-05,5.89448865310934e-05
TH20101230$69,0.0592840587174865,5.15065670873036e-05,0.208653103270667,5.15065670873036e-05,0.355446819469482,0.00777749163018285,0.18547514808138,5.15065670873036e-05,5.15065670873036e-05,5.15065670873036e-05,5.15065670873036e-05,0.0773113571980427,5.15065670873036e-05,5.15065670873036e-05,0.10563996909606
TH20101230$70,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.000706713780918728,0.990106007067138,0.000706713780918728
TH20101230$71,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.00194174757281553,0.972815533980583
TH20101231$72,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.00056657223796034,0.312181303116147,0.00056657223796034,0.113881019830028,0.0572237960339943,0.113881019830028,0.00056657223796034,0.00056657223796034,0.170538243626062,0.00056657223796034,0.00056657223796034,0.227195467422096
TH20101231$73,0.000109709270433352,0.0275370268787713,0.000109709270433352,0.751618211738892,0.000109709270433352,0.000109709270433352,0.0549643444871092,0.000109709270433352,0.0275370268787713,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.000109709270433352,0.137246297312123
TH20101231$74,0.000226500566251416,0.000226500566251416,0.0115515288788222,0.000226500566251416,0.102151755379388,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.249377123442809,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.000226500566251416,0.634428086070215
TH20101231$75,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0125461254612546,0.0002460024600246,0.0002460024600246,0.0002460024600246,0.0125461254612546,0.0002460024600246,0.0002460024600246,0.971955719557196,0.0002460024600246
TH20101231$76,0.0282722513089005,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,8.05477245267821e-05,0.0886830447039871,8.05477245267821e-05,8.05477245267821e-05,0.298107128473621,0.584051550543697,8.05477245267821e-05,8.05477245267821e-05
TH20101231$77,3.58230342109977e-05,3.58230342109977e-05,0.0519792226401576,3.58230342109977e-05,3.58230342109977e-05,3.58230342109977e-05,0.00540927816586065,3.58230342109977e-05,0.120042987641053,0.702167293569765,0.00182697474476088,0.0501880709296077,0.0412323123768583,3.58230342109977e-05,0.0269030986924593
TH20101231$78,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.0666666666666667,0.221192052980132,0.000441501103752759,0.000441501103752759,0.0225165562913907,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.000441501103752759,0.68476821192053
TH20101231$79,7.83392087739914e-05,0.105836271053662,0.101919310614963,0.00399529964747356,7.83392087739914e-05,0.027497062279671,7.83392087739914e-05,7.83392087739914e-05,0.560203681942812,0.0940853897375636,7.83392087739914e-05,0.105836271053662,7.83392087739914e-05,7.83392087739914e-05,7.83392087739914e-05
TH20101231$80,0.059395278199641,0.0290211238437112,0.0221179069446362,2.76128675962999e-05,0.187795112522435,2.76128675962999e-05,0.600607483087119,2.76128675962999e-05,0.0262598370840812,0.0304017672235262,2.76128675962999e-05,0.0221179069446362,0.0165953334253762,0.00555018638685627,2.76128675962999e-05
TH20101231$81,0.000276625172890733,0.138589211618257,0.180082987551867,0.000276625172890733,0.000276625172890733,0.24923928077455,0.429045643153527,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733,0.000276625172890733
TH20101224$82,0.0509262622593534,7.26480203414457e-05,7.26480203414457e-05,7.26480203414457e-05,7.26480203414457e-05,0.0254994551398474,7.26480203414457e-05,7.26480203414457e-05,0.123574282600799,0.0654558663276426,7.26480203414457e-05,0.119941881583727,0.588521612786052,0.0146022520886306,0.0109698510715583
TH20101224$83,2.44110826315147e-05,0.0183327230562675,2.44110826315147e-05,2.44110826315147e-05,2.44110826315147e-05,0.0354204808983278,0.020773831319419,0.00612718174051019,0.130623703161235,0.683534724765043,0.0195532771878433,2.44110826315147e-05,0.0146710606615403,2.44110826315147e-05,0.0708165507140242
TH20101224$84,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.947169811320755,0.00377358490566038,0.00377358490566038,0.00377358490566038,0.00377358490566038
TH20101224$85,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.0169154228855721,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.00033167495854063,0.0666666666666667,0.00033167495854063,0.00033167495854063,0.332006633499171,0.00033167495854063,0.580762852404643
TH20101224$86,0.000234466588511137,0.363657678780774,0.0471277842907386,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.11746776084408,0.0822977725674091,0.164361078546307,0.000234466588511137,0.000234466588511137,0.222977725674091,0.000234466588511137,0.000234466588511137
TH20101224$87,0.141784037558685,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.846009389671361,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235
TH20101224$88,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.000938967136150235,0.986854460093897,0.000938967136150235
TH20101224$89,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.541141141141141,0.390990990990991,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.0606606606606607,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601
TH20101224$90,0.000110926234054354,0.000110926234054354,0.0666666666666667,0.000110926234054354,0.133222407099279,0.000110926234054354,0.000110926234054354,0.000110926234054354,0.499278979478647,0.0833056017748197,0.000110926234054354,0.177592900721021,0.0389351081530782,0.000110926234054354,0.000110926234054354
TH20101224$91,0.00611565243717832,6.05510142294883e-05,6.05510142294883e-05,6.05510142294883e-05,0.49355131698456,6.05510142294883e-05,0.496578867696034,6.05510142294883e-05,6.05510142294883e-05,6.05510142294883e-05,6.05510142294883e-05,0.00308810172570391,6.05510142294883e-05,6.05510142294883e-05,6.05510142294883e-05
TH20101224$92,0.00122699386503067,0.123926380368098,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.369325153374233,0.00122699386503067,0.00122699386503067,0.492024539877301,0.00122699386503067,0.00122699386503067,0.00122699386503067
TH20101224$93,4.45136879590474e-05,4.45136879590474e-05,4.45136879590474e-05,4.45136879590474e-05,0.856933006899622,0.0445582016470065,0.0690407300244825,4.45136879590474e-05,4.45136879590474e-05,4.45136879590474e-05,4.45136879590474e-05,4.45136879590474e-05,0.0289784108613399,4.45136879590474e-05,4.45136879590474e-05
TH20101224$94,0.0294577153854862,0.0283255971923469,0.202671798935809,2.26423638627873e-05,0.12908411638175,2.26423638627873e-05,0.527589720366806,2.26423638627873e-05,0.0498358428619948,2.26423638627873e-05,2.26423638627873e-05,2.26423638627873e-05,2.26423638627873e-05,2.26423638627873e-05,0.0328540699649043
TH20101224$95,0.0040152070966451,1.3339558460615e-05,0.0153538317881678,1.3339558460615e-05,0.0220236110184753,1.3339558460615e-05,0.953124791569399,1.3339558460615e-05,1.3339558460615e-05,1.3339558460615e-05,1.3339558460615e-05,1.3339558460615e-05,1.3339558460615e-05,1.3339558460615e-05,0.0053491629427066
TH20101212$96,0.177969018932874,0.470567986230637,0.0460126219162364,0.0402753872633391,0.000114744693057946,0.000114744693057946,0.0919104991394148,0.000114744693057946,0.000114744693057946,0.0173264486517499,0.0517498565691337,0.000114744693057946,0.0689615605278256,0.0345381526104418,0.000114744693057946
TH20101212$97,0.000451467268623025,0.000451467268623025,0.429345372460497,0.0455981941309255,0.000451467268623025,0.0230248306997743,0.000451467268623025,0.181038374717833,0.000451467268623025,0.000451467268623025,0.000451467268623025,0.13589164785553,0.181038374717833,0.000451467268623025,0.000451467268623025
TH20101212$98,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.462449310624493,0.0974858069748581,0.00016220600162206,0.00016220600162206,0.357015409570154,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.0812652068126521
TH20101212$99,0.000184672206832872,0.221791320406279,0.101754385964912,0.000184672206832872,0.203324099722992,0.101754385964912,0.0463527239150508,0.064819944598338,0.000184672206832872,0.0740535549399815,0.000184672206832872,0.0832871652816251,0.000184672206832872,0.000184672206832872,0.101754385964912
TH20101212$100,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.229516539440204,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.662086513994911,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.0768447837150127,0.000508905852417303,0.0259541984732824
TH20101212$101,0.000397614314115308,0.0401590457256461,0.000397614314115308,0.000397614314115308,0.45765407554672,0.000397614314115308,0.219085487077535,0.000397614314115308,0.278727634194831,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308,0.000397614314115308
TH20101212$102,0.000133958472873409,0.000133958472873409,0.0604152712659076,0.000133958472873409,0.140790354989953,0.0470194239785666,0.683322170127261,0.000133958472873409,0.00683188211654387,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.000133958472873409,0.0604152712659076
TH20101212$103,0.0646577701248386,0.0474386569091692,8.6095566078347e-05,8.6095566078347e-05,8.6095566078347e-05,8.6095566078347e-05,8.6095566078347e-05,8.6095566078347e-05,0.0861816616444253,8.6095566078347e-05,8.6095566078347e-05,0.15936289281102,0.641498062849763,8.6095566078347e-05,8.6095566078347e-05
TH20101212$104,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.0906906906906907,0.180780780780781,0.000600600600600601,0.0906906906906907,0.000600600600600601,0.180780780780781,0.000600600600600601,0.150750750750751,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.300900900900901
TH20101212$105,0.0845946984248944,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,0.073069535151748,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,0.599385324625432,0.0308106031502113,0.13069535151748,7.68344218209758e-05,0.0461774875144065,7.68344218209758e-05,0.0346523242412601
TH20101212$106,2.32477042892014e-05,2.32477042892014e-05,2.32477042892014e-05,0.00118563291874927,0.01280948506335,0.0383819597814716,2.32477042892014e-05,2.32477042892014e-05,0.215064512379403,0.523096594211322,0.0418691154248518,0.0441938858537719,0.0116470998488899,2.32477042892014e-05,0.111612228292456
TH20101212$107,8.53606487409304e-05,0.0854460093896714,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,8.53606487409304e-05,0.0854460093896714,0.828083653435766,8.53606487409304e-05
TH20101212$108,0.123646723646724,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.0666666666666667,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.693447293447293,0.000189933523266857,0.000189933523266857,0.000189933523266857,0.0191832858499525,0.000189933523266857,0.0951566951566952
TH20101206$109,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.395983935742972,0.000114744693057946,0.281239242685026,0.000114744693057946,0.000114744693057946,0.177969018932874,0.000114744693057946,0.0861732644865175,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.057487091222031
TH20101206$110,0.000214362272240086,0.214576634512326,0.332475884244373,0.0216505894962487,0.278885316184352,0.000214362272240086,0.0645230439442658,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.000214362272240086,0.0859592711682744,0.000214362272240086,0.000214362272240086,0.000214362272240086
TH20101206$111,0.000355239786856128,0.106927175843694,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.0536412078152753,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.835168738898757
TH20101206$112,0.000209863588667366,0.021196222455404,0.335991605456453,0.000209863588667366,0.252046169989507,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.126128016789087,0.000209863588667366,0.000209863588667366,0.210073452256034,0.0526757607555089,0.000209863588667366,0.000209863588667366
TH20101206$113,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.00010911074740862,0.180141843971631,0.00010911074740862,0.00010911074740862,0.196508456082924,0.622040370976541,0.00010911074740862,0.00010911074740862
TH20101206$114,0.000155884645362432,0.00795011691348402,0.000155884645362432,0.000155884645362432,0.000155884645362432,0.0391270459859704,0.000155884645362432,0.000155884645362432,0.53016367887763,0.366484801247077,0.000155884645362432,0.000155884645362432,0.0547155105222136,0.000155884645362432,0.000155884645362432
TH20101206$115,2.31937840658703e-05,0.0185782210367621,2.31937840658703e-05,0.0197379102400557,2.31937840658703e-05,2.31937840658703e-05,0.0336541806795779,2.31937840658703e-05,0.242398237272411,0.525362402876029,0.0556882755421547,0.011620085817001,0.0324944914762844,2.31937840658703e-05,0.0603270323553288
TH20101206$116,0.124832214765101,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.0193672099712368,0.163183125599233,0.115244487056568,0.000191754554170662,0.182358581016299,0.000191754554170662,0.144007670182167,0.000191754554170662,0.000191754554170662,0.000191754554170662,0.249472674976031
TH20101206$117,0.000355239786856128,0.000355239786856128,0.302309058614565,0.000355239786856128,0.195737122557726,0.142451154529307,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.000355239786856128,0.195737122557726,0.160213143872114,0.000355239786856128,0.000355239786856128,0.000355239786856128
TH20101206$118,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.362025316455696,0.000361663652802893,0.615189873417722,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.000361663652802893,0.0184448462929476,0.000361663652802893,0.000361663652802893,0.000361663652802893
TH20101206$119,0.00240963855421687,0.604819277108434,0.00240963855421687,0.12289156626506,0.243373493975904,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687,0.00240963855421687
TH20101206$120,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.993533487297921,0.00046189376443418
TH20101206$121,0.0172372269052125,3.44056425253742e-05,0.0189575090314812,3.44056425253742e-05,0.247755031825219,3.44056425253742e-05,0.638259074488216,3.44056425253742e-05,0.0499225873043179,3.44056425253742e-05,3.44056425253742e-05,0.0275589196628247,3.44056425253742e-05,3.44056425253742e-05,3.44056425253742e-05
TH20101220$122,0.000132187706543291,0.000132187706543291,0.12571050892267,0.000132187706543291,0.310773298083278,0.35703899537343,0.000132187706543291,0.000132187706543291,0.205023132848645,0.000132187706543291,0.000132187706543291,0.000132187706543291,0.000132187706543291,0.000132187706543291,0.000132187706543291
TH20101220$123,9.2464170134073e-05,9.2464170134073e-05,0.148035136384651,9.2464170134073e-05,0.231252889505317,0.254368932038835,9.2464170134073e-05,9.2464170134073e-05,0.0925566343042071,0.00933888118354138,0.00471567267683773,0.245122515025428,9.2464170134073e-05,0.013962089690245,9.2464170134073e-05
TH20101220$124,0.000823045267489712,0.0831275720164609,0.0831275720164609,0.000823045267489712,0.165432098765432,0.0419753086419753,0.124279835390947,0.000823045267489712,0.000823045267489712,0.247736625514403,0.000823045267489712,0.000823045267489712,0.247736625514403,0.000823045267489712,0.000823045267489712
TH20101220$125,0.000125549278091651,0.000125549278091651,0.357940991839297,0.000125549278091651,0.326553672316384,0.000125549278091651,0.213559322033898,0.000125549278091651,0.000125549278091651,0.000125549278091651,0.000125549278091651,0.0629001883239171,0.0377903327055869,0.000125549278091651,0.000125549278091651
