"Abu-Hayyan_1" "al-Baghawi_1" "al-Baydawi_1" "al-Khazin_1" "al-Mawardi_1" "al-Nasafi_1" "al-Qurtubi_1" "al-Razi_1" "al-Suyuti_1" "al-Zamakhshari_1" "Fairuzabadi_1" "Ibn-Abd-al-Salam_1" "Ibn-al-Jawzi_1" "Ibn-Arafa_1" "Ibn-Atiya_1" "Samarqandi_1"
"ٱلأَرْضَ" 0 0.0106666666666667 0.008 0 0 0.00666666666666667 0.00933333333333333 0.004 0.0213333333333333 0.00533333333333333 0.0226666666666667 0 0 0.004 0 0.0133333333333333
"العموم" 0.0106666666666667 0.004 0.00133333333333333 0.00666666666666667 0.00666666666666667 0.008 0.00133333333333333 0.00266666666666667 0 0.00266666666666667 0 0.00266666666666667 0.00266666666666667 0.044 0.012 0
"الكلمة" 0.0106666666666667 0.00533333333333333 0.00266666666666667 0.0133333333333333 0.00133333333333333 0.00533333333333333 0.004 0.0173333333333333 0.00266666666666667 0.0133333333333333 0 0.004 0.00666666666666667 0.00133333333333333 0.0106666666666667 0.00666666666666667
"النحاس" 0.00933333333333333 0.00133333333333333 0 0.00266666666666667 0.00266666666666667 0 0.064 0.00266666666666667 0.00266666666666667 0 0 0.00133333333333333 0.00266666666666667 0 0.0133333333333333 0.00266666666666667
"بالكفر" 0.00666666666666667 0.00266666666666667 0.00933333333333333 0.008 0.004 0.00533333333333333 0.00133333333333333 0.004 0.0226666666666667 0.00666666666666667 0.00533333333333333 0.0133333333333333 0.00266666666666667 0.004 0.00666666666666667 0.00266666666666667
"بحيث" 0.00533333333333333 0.00133333333333333 0.0466666666666667 0.00533333333333333 0 0.00533333333333333 0.00666666666666667 0.012 0.00266666666666667 0.00133333333333333 0 0.00266666666666667 0 0.0146666666666667 0.00133333333333333 0
"بوجه" 0 0.00133333333333333 0.004 0 0 0.004 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.004 0 0 0 0.08 0.00533333333333333 0
"رَبّكَ" 0 0 0.024 0 0 0.0213333333333333 0 0.00933333333333333 0.0133333333333333 0.008 0 0 0 0 0 0.0293333333333333
"سيبويه" 0.0226666666666667 0 0.00266666666666667 0 0.00266666666666667 0 0.0173333333333333 0.00266666666666667 0 0.004 0 0 0.00266666666666667 0.024 0.0266666666666667 0
"شعيب" 0.00666666666666667 0.0146666666666667 0.004 0.0106666666666667 0.004 0.00133333333333333 0.012 0.00933333333333333 0.00666666666666667 0.004 0.0106666666666667 0.00533333333333333 0.004 0 0.00266666666666667 0.00933333333333333
"عندنا" 0.008 0.00666666666666667 0.004 0.00266666666666667 0 0.00533333333333333 0.00933333333333333 0.00266666666666667 0.00666666666666667 0.00133333333333333 0.008 0 0.0146666666666667 0.0186666666666667 0.00533333333333333 0.012
"عهد" 0.00666666666666667 0.00666666666666667 0.008 0.00666666666666667 0.008 0.00266666666666667 0.008 0.00133333333333333 0.00533333333333333 0.004 0.004 0.0133333333333333 0.00666666666666667 0.00666666666666667 0.012 0.00533333333333333
"فجعل" 0.008 0.008 0.00266666666666667 0.012 0.00666666666666667 0.00533333333333333 0.00933333333333333 0.00933333333333333 0.004 0.00666666666666667 0.004 0.00533333333333333 0.00666666666666667 0.00533333333333333 0 0.012
"قط" 0.00666666666666667 0.004 0.004 0.012 0.00666666666666667 0.0133333333333333 0.00266666666666667 0.00533333333333333 0.00266666666666667 0.0186666666666667 0 0.008 0 0.00533333333333333 0.0133333333333333 0.00266666666666667
"قلوب" 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.016 0.008 0.008 0.00266666666666667 0.00933333333333333 0.00533333333333333 0.0106666666666667 0.008 0.00533333333333333 0.004 0.00133333333333333 0.008 0.00933333333333333
"كتابه" 0.008 0.00666666666666667 0.00266666666666667 0.012 0.008 0.00666666666666667 0.0133333333333333 0.00266666666666667 0 0.00933333333333333 0.0106666666666667 0.0146666666666667 0.004 0.00266666666666667 0.00266666666666667 0.00133333333333333
"لِلَّذِينَ" 0 0.008 0.0146666666666667 0 0.00266666666666667 0.0146666666666667 0 0.00666666666666667 0.0213333333333333 0 0.0213333333333333 0.00533333333333333 0 0.00133333333333333 0.00133333333333333 0.008
"لَهُمُ" 0 0.008 0.008 0 0.00266666666666667 0.012 0.008 0.00533333333333333 0.0213333333333333 0.00266666666666667 0.0133333333333333 0.00266666666666667 0.00133333333333333 0.004 0 0.016
"هلا" 0 0.00266666666666667 0.00266666666666667 0.00933333333333333 0.00266666666666667 0.004 0.00133333333333333 0.004 0.00933333333333333 0.0133333333333333 0.0146666666666667 0.00133333333333333 0.004 0.0306666666666667 0.00266666666666667 0.00266666666666667
"اسمه" 0.00666666666666667 0.012 0.00933333333333333 0.004 0.0106666666666667 0.00533333333333333 0.00266666666666667 0.004 0.00133333333333333 0.0186666666666667 0.00266666666666667 0.00933333333333333 0.0106666666666667 0.00266666666666667 0.00133333333333333 0.00266666666666667
"الأجل" 0.00666666666666667 0.004 0.00533333333333333 0.00933333333333333 0.016 0.00933333333333333 0.00266666666666667 0.00133333333333333 0.00266666666666667 0.004 0.00933333333333333 0.0186666666666667 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.00533333333333333
"الأكل" 0.0146666666666667 0.004 0.004 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.00533333333333333 0.00933333333333333 0.004 0.00266666666666667 0.008 0 0.028 0.008 0.00266666666666667
"الثعلبي" 0 0.0173333333333333 0 0.00933333333333333 0 0 0.0226666666666667 0 0 0 0 0 0.0293333333333333 0 0.0253333333333333 0
"الحوت" 0.00533333333333333 0.004 0.00666666666666667 0.00666666666666667 0.0133333333333333 0.00266666666666667 0.0146666666666667 0.00133333333333333 0.0106666666666667 0.00533333333333333 0 0.0146666666666667 0.00933333333333333 0 0 0.00933333333333333
"الصدقة" 0.00266666666666667 0.00533333333333333 0.00133333333333333 0.012 0.00266666666666667 0.004 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00933333333333333 0.0213333333333333 0.00933333333333333 0.00533333333333333 0.0106666666666667 0.00666666666666667 0.008
"الكعبة" 0.00533333333333333 0.004 0.004 0.004 0.00666666666666667 0.00933333333333333 0.004 0.00533333333333333 0.00666666666666667 0.0106666666666667 0.00533333333333333 0.0186666666666667 0.0106666666666667 0 0.00533333333333333 0.004
"خلقاً" 0.008 0.00266666666666667 0.00933333333333333 0.00666666666666667 0.00933333333333333 0.00533333333333333 0.00266666666666667 0.00533333333333333 0.00533333333333333 0.00266666666666667 0.00933333333333333 0.008 0.0106666666666667 0 0.00133333333333333 0.0173333333333333
"رَبُّكَ" 0 0.00666666666666667 0.0106666666666667 0 0.00266666666666667 0.00533333333333333 0.00533333333333333 0.008 0.032 0.00266666666666667 0.012 0.00666666666666667 0 0.00666666666666667 0 0.00533333333333333
"زمان" 0.0213333333333333 0 0.0106666666666667 0.00666666666666667 0.00933333333333333 0.004 0.00133333333333333 0.012 0 0.008 0.00133333333333333 0.00933333333333333 0.00133333333333333 0.012 0.00533333333333333 0.00133333333333333
"سعد" 0.00666666666666667 0.0146666666666667 0.00533333333333333 0.008 0.00266666666666667 0.00133333333333333 0.016 0.004 0 0.008 0 0.008 0.012 0.00133333333333333 0.00666666666666667 0.00933333333333333
"فجاء" 0.0106666666666667 0.00933333333333333 0.00266666666666667 0.00666666666666667 0.004 0.00533333333333333 0.00666666666666667 0.00133333333333333 0.00133333333333333 0.0106666666666667 0 0.00133333333333333 0.012 0.00266666666666667 0.012 0.0173333333333333
"فَقَدْ" 0 0.004 0.008 0 0.00266666666666667 0.0106666666666667 0.008 0.00933333333333333 0.0186666666666667 0.004 0.0213333333333333 0.004 0.00133333333333333 0.00666666666666667 0 0.00533333333333333
"فكانت" 0.004 0.0133333333333333 0.00133333333333333 0.012 0.0106666666666667 0.00533333333333333 0.00133333333333333 0.00533333333333333 0.00133333333333333 0.008 0.00266666666666667 0.00266666666666667 0.0133333333333333 0.00133333333333333 0.0146666666666667 0.00666666666666667
"قدرة" 0.00666666666666667 0.00133333333333333 0.0106666666666667 0.008 0.004 0.00666666666666667 0.008 0.0173333333333333 0.008 0.00266666666666667 0.00266666666666667 0.00266666666666667 0.004 0.00933333333333333 0.00533333333333333 0.00666666666666667
"قليل" 0.012 0.0133333333333333 0.008 0.00933333333333333 0.00533333333333333 0.004 0.004 0.00533333333333333 0.00266666666666667 0.004 0.004 0.0106666666666667 0.00266666666666667 0.00666666666666667 0.00666666666666667 0.00533333333333333
"لرسول" 0.0106666666666667 0.0106666666666667 0.012 0.008 0.00933333333333333 0.0106666666666667 0.00133333333333333 0.00533333333333333 0 0.0186666666666667 0.00133333333333333 0 0.00933333333333333 0 0.004 0.00266666666666667
"لِمَن" 0 0.00666666666666667 0.008 0 0.00533333333333333 0.008 0.00533333333333333 0.008 0.0186666666666667 0.00266666666666667 0.0173333333333333 0.00266666666666667 0.004 0.004 0 0.0133333333333333
"ناراً" 0.004 0.0106666666666667 0.00933333333333333 0.00533333333333333 0.0133333333333333 0.00266666666666667 0.00933333333333333 0.00533333333333333 0.00266666666666667 0.004 0.00933333333333333 0.00266666666666667 0.0133333333333333 0 0.004 0.008
"هِىَ" 0 0.0133333333333333 0.008 0 0 0.0213333333333333 0 0.004 0.0293333333333333 0.008 0 0.00666666666666667 0 0 0 0.0133333333333333
"والجواب" 0.004 0 0.00266666666666667 0.00133333333333333 0 0.00133333333333333 0.004 0.0466666666666667 0.00133333333333333 0.00133333333333333 0 0.00666666666666667 0.00133333333333333 0.028 0.00133333333333333 0.004
"والشر" 0.004 0.00266666666666667 0.00533333333333333 0.00266666666666667 0.00133333333333333 0.00933333333333333 0.00666666666666667 0.004 0.004 0.00133333333333333 0.0386666666666667 0.00666666666666667 0.00266666666666667 0.00533333333333333 0 0.00933333333333333
"والملائكة" 0.00266666666666667 0.012 0.00266666666666667 0.0106666666666667 0.00533333333333333 0.004 0.00933333333333333 0.00266666666666667 0.00933333333333333 0.004 0.004 0.0106666666666667 0.0106666666666667 0.004 0.00533333333333333 0.00666666666666667
"وجاء" 0.0293333333333333 0.00933333333333333 0.00133333333333333 0.00666666666666667 0.00266666666666667 0.00533333333333333 0.00533333333333333 0.00533333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.0173333333333333 0.00133333333333333 0.0146666666666667 0
"وَمَنْ" 0 0.008 0.00266666666666667 0 0.004 0.004 0.004 0.00666666666666667 0.024 0.00266666666666667 0.0253333333333333 0.00666666666666667 0 0.008 0 0.008
"ونحن" 0.0106666666666667 0.00133333333333333 0.00533333333333333 0.0173333333333333 0.00533333333333333 0.00533333333333333 0.00666666666666667 0.00533333333333333 0.00266666666666667 0.0106666666666667 0.00133333333333333 0.00266666666666667 0.00533333333333333 0.0146666666666667 0.00266666666666667 0.00666666666666667
"يتعلق" 0.02 0 0.00933333333333333 0.00266666666666667 0.00133333333333333 0.012 0.00133333333333333 0.00666666666666667 0.00133333333333333 0.028 0 0.00133333333333333 0 0.0146666666666667 0.004 0.00133333333333333
"يجمع" 0.00933333333333333 0.0106666666666667 0.00666666666666667 0.008 0.0106666666666667 0.00666666666666667 0.00533333333333333 0.00533333333333333 0.00133333333333333 0.00533333333333333 0.00266666666666667 0.00533333333333333 0.008 0.00266666666666667 0.0133333333333333 0.00266666666666667
"يخلق" 0.004 0.004 0.008 0.016 0.004 0.00533333333333333 0.00533333333333333 0.00533333333333333 0.00266666666666667 0.00933333333333333 0.00666666666666667 0.0173333333333333 0.00133333333333333 0.00533333333333333 0.008 0.00133333333333333
"يغفر" 0.008 0.00266666666666667 0.00933333333333333 0.0133333333333333 0.00933333333333333 0.00933333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00666666666666667 0.00933333333333333 0.00666666666666667 0.00133333333333333 0.00266666666666667 0.008 0.012
"يقبل" 0.00933333333333333 0.00266666666666667 0.00666666666666667 0.008 0.00133333333333333 0.00133333333333333 0.008 0.00133333333333333 0.00133333333333333 0.00533333333333333 0.012 0.008 0.004 0.0173333333333333 0.00533333333333333 0.012
"أُنزِلَ" 0 0.004 0.0106666666666667 0 0.00266666666666667 0.00266666666666667 0.00133333333333333 0.00666666666666667 0.0306666666666667 0.00266666666666667 0.0146666666666667 0.00933333333333333 0 0.008 0 0.00933333333333333
"ٱلنَّاسَ" 0 0.00933333333333333 0.0106666666666667 0 0 0.012 0.00266666666666667 0.00133333333333333 0.02 0.004 0.024 0 0 0.00666666666666667 0 0.012
"السبب" 0.0133333333333333 0.00133333333333333 0.012 0.0106666666666667 0.00133333333333333 0.004 0 0.036 0 0.00666666666666667 0 0 0.00133333333333333 0.012 0.004 0
"الصالح" 0.00666666666666667 0.004 0.00533333333333333 0.008 0.00266666666666667 0.00933333333333333 0.00666666666666667 0.00933333333333333 0.00266666666666667 0.00666666666666667 0.004 0.0106666666666667 0.00266666666666667 0.008 0.00533333333333333 0.0106666666666667
"القصة" 0.00266666666666667 0.00666666666666667 0.008 0.0133333333333333 0 0.004 0.00266666666666667 0.028 0.00266666666666667 0.00133333333333333 0 0 0.0133333333333333 0.004 0.0146666666666667 0.00133333333333333
"بمنزلة" 0.004 0 0.00666666666666667 0.00266666666666667 0.00266666666666667 0.00533333333333333 0.012 0.004 0 0.00933333333333333 0.00266666666666667 0.004 0.016 0.00533333333333333 0.0226666666666667 0.00533333333333333
"خوف" 0.004 0.00133333333333333 0.00133333333333333 0.008 0.00266666666666667 0.008 0.00266666666666667 0.00533333333333333 0.0133333333333333 0.008 0.008 0.0106666666666667 0.00533333333333333 0.00666666666666667 0.012 0.00533333333333333
"عنك" 0.00933333333333333 0.0106666666666667 0.00266666666666667 0.008 0.00533333333333333 0.0106666666666667 0.004 0.00533333333333333 0.00933333333333333 0.00133333333333333 0.0106666666666667 0.004 0.00933333333333333 0.00133333333333333 0.00666666666666667 0.004
"فرض" 0.00533333333333333 0.00666666666666667 0.00666666666666667 0.004 0.00933333333333333 0.00533333333333333 0.00266666666666667 0.00533333333333333 0.004 0 0 0.0186666666666667 0.00533333333333333 0.0186666666666667 0.00533333333333333 0.00533333333333333
"قلب" 0.004 0.008 0.0146666666666667 0.008 0.00133333333333333 0.004 0.00666666666666667 0.0133333333333333 0.00266666666666667 0.012 0.00133333333333333 0.0146666666666667 0.00266666666666667 0 0.00533333333333333 0.004
"كريم" 0.004 0.00133333333333333 0.00266666666666667 0.016 0.0173333333333333 0.00533333333333333 0.00266666666666667 0.004 0.00266666666666667 0.012 0.00533333333333333 0.008 0.00533333333333333 0.004 0.00933333333333333 0.00266666666666667
"والنهار" 0.00533333333333333 0.00266666666666667 0 0.0133333333333333 0.00533333333333333 0 0.0106666666666667 0.00666666666666667 0 0.0106666666666667 0.016 0.008 0.00533333333333333 0.004 0.008 0.00666666666666667
"وعنه" 0.016 0.00666666666666667 0.016 0.004 0 0.012 0.0213333333333333 0.00266666666666667 0.00133333333333333 0.02 0 0 0.00133333333333333 0.00133333333333333 0 0
"وله" 0.00533333333333333 0.004 0.004 0.016 0.00266666666666667 0.00533333333333333 0.00933333333333333 0.00533333333333333 0.0106666666666667 0.00933333333333333 0.00266666666666667 0.00533333333333333 0.00533333333333333 0.00533333333333333 0.00533333333333333 0.00666666666666667
"ويدل" 0.0133333333333333 0 0.016 0.0213333333333333 0 0.00533333333333333 0.00133333333333333 0.0173333333333333 0.00133333333333333 0.0106666666666667 0 0 0.00933333333333333 0.00133333333333333 0.00533333333333333 0
"يحل" 0.00666666666666667 0.012 0.00933333333333333 0.0106666666666667 0.00533333333333333 0.004 0.00266666666666667 0.008 0.00266666666666667 0.004 0.00266666666666667 0.0106666666666667 0.00133333333333333 0.00933333333333333 0.00933333333333333 0.004
"ينظر" 0.00533333333333333 0.008 0.00266666666666667 0.0106666666666667 0.00533333333333333 0.00533333333333333 0.00933333333333333 0.00533333333333333 0.00266666666666667 0.00666666666666667 0.00266666666666667 0.008 0.004 0.0106666666666667 0.00266666666666667 0.0133333333333333
"ٱلأَوَّلِينَ" 0 0.00266666666666667 0.012 0 0 0.008 0.00933333333333333 0.00666666666666667 0.0173333333333333 0 0.0293333333333333 0 0 0.00133333333333333 0 0.0146666666666667
"إِنّى" 0 0 0.024 0 0 0.0146666666666667 0 0.008 0.0266666666666667 0.012 0 0 0 0 0 0.016
"ابنه" 0.00133333333333333 0.012 0.00266666666666667 0.004 0.00933333333333333 0.004 0 0.00266666666666667 0.012 0.0106666666666667 0.00533333333333333 0.0146666666666667 0.004 0.004 0 0.0146666666666667
"العدو" 0.00133333333333333 0.00533333333333333 0.00666666666666667 0.008 0.008 0.008 0.00133333333333333 0.00933333333333333 0.00266666666666667 0.004 0.008 0.0146666666666667 0.00533333333333333 0.00533333333333333 0.008 0.00533333333333333
"القبر" 0.00533333333333333 0.00133333333333333 0.00666666666666667 0.00933333333333333 0.00933333333333333 0.0106666666666667 0 0.004 0.004 0.00533333333333333 0.024 0.0106666666666667 0.00266666666666667 0 0 0.008
"القصص" 0.00933333333333333 0.00666666666666667 0.0106666666666667 0.00666666666666667 0 0.008 0.00933333333333333 0.012 0.00266666666666667 0.016 0.00133333333333333 0.00133333333333333 0.00133333333333333 0.00266666666666667 0.00933333333333333 0.004
"الكاف" 0.00933333333333333 0.004 0.00533333333333333 0.00133333333333333 0.004 0.0106666666666667 0.008 0.004 0.00933333333333333 0.004 0.00133333333333333 0.004 0.008 0.00533333333333333 0.0133333333333333 0.00933333333333333
